id	utterance	context	targetValue
ns-1691	what was the least number of points scored by the nebraska cornhuskers in 2007	csv/204-csv/294.csv	6
ns-1692	how many times did she win and play on a clay surface?	csv/203-csv/220.csv	1
ns-1693	how many analog stations are included on the list?	csv/202-csv/226.csv	8
ns-1694	how many times is the inspector kidnapped in the 1967 season?	csv/203-csv/338.csv	2
ns-1695	what municipality is listed below hekal?	csv/204-csv/226.csv	Kutë
ns-1696	what is russia's total gold?	csv/204-csv/308.csv	7
ns-1697	which single has the highest chart position?	csv/203-csv/491.csv	"Molly (16 Candles Down the Drain)"
ns-1698	who is the next listing below bronson public library?	csv/204-csv/423.csv	Chicago Road
ns-1699	top ranking player?	csv/204-csv/402.csv	Miralem Sulejmani
ns-1700	which abbey was located in abbey dore?	csv/203-csv/550.csv	Dore Abbey
ns-1701	who had a faster time than kosgei?	csv/204-csv/849.csv	Brahim Boulami
ns-1702	what is the number of festivals in 2012?	csv/204-csv/337.csv	4
ns-1703	which team was active before 1965, closed before 1980, reopened again and managed to stay open longer than a team that after them and ended with a single season	csv/203-csv/168.csv	Newport Wasps
ns-1704	which horse placed 5th, crypto star or celtic warrior?	csv/204-csv/13.csv	Crypto Star
ns-1705	how many versions were released in 2005?	csv/204-csv/804.csv	7
ns-1706	which train had its first public appearance in hamburg?	csv/204-csv/751.csv	Transrapid 07
ns-1707	what is the total number of songs under three minutes long?	csv/204-csv/573.csv	3
ns-1708	what is the total number of players not from france?	csv/203-csv/481.csv	6
ns-1709	how many countries are listed only once?	csv/204-csv/681.csv	2
ns-1710	what was the total amount of appearances did the detroit lions make?	csv/203-csv/773.csv	3
ns-1711	which country was the least represented?	csv/204-csv/355.csv	Uruguay
ns-1712	how many artists got a total of at least 10 points?	csv/203-csv/430.csv	6
ns-1713	what is the total capacity of act premlis lithium ion capacitor?	csv/204-csv/583.csv	2000 F
ns-1714	who was the last person to enter the race?	csv/204-csv/511.csv	Johnnie Parsons
ns-1715	which artist went after bernadette?	csv/204-csv/915.csv	Vulcano
ns-1716	did spain or france have the most rankings?	csv/204-csv/893.csv	Spain
ns-1717	what are the total number of original titles on this chart?	csv/204-csv/91.csv	21
ns-1718	how many playoffs are there?	csv/204-csv/676.csv	7
ns-1719	who was the only norwegian woman to win a gold medal in woman's ice skating?	csv/203-csv/104.csv	Sonja Henie
ns-1720	what is the number of wins obtained?	csv/204-csv/119.csv	16
ns-1721	which is longer, a pace or a great cubit?	csv/203-csv/802.csv	pace
ns-1722	who was the first driver to finish this race?	csv/204-csv/743.csv	Sebastian Vettel
ns-1723	the player with the most years played	csv/203-csv/754.csv	Rod Gilbert
ns-1724	which country fielded the most entrants?	csv/203-csv/406.csv	United Kingdom
ns-1725	how many athletes were from japan?	csv/204-csv/174.csv	2
ns-1726	the game on january 24th had the same number of points as which other date?	csv/204-csv/557.csv	January 27
ns-1727	when was the last year porsche ag was in le mans?	csv/204-csv/192.csv	1997
ns-1728	how many big east teams did charleston play?	csv/204-csv/11.csv	3
ns-1729	how many consecutive times has galaxy won the derby?	csv/204-csv/801.csv	6
ns-1730	what is the difference between 4275 and 4301 for compressive strength?	csv/204-csv/229.csv	43
ns-1731	what is the total number of teams?	csv/203-csv/406.csv	36
ns-1732	what was the difference in points between "count on me" and "oh, darling"?	csv/203-csv/695.csv	8
ns-1733	which country won the most games?	csv/203-csv/378.csv	Portugal
ns-1734	in which year did pathak have the most awards and/or nominations?	csv/203-csv/757.csv	2011
ns-1735	how many spouses of the chinese president have their been?	csv/204-csv/873.csv	7
ns-1736	how many different games have the same values for both score and result?	csv/204-csv/282.csv	3
ns-1737	in 1998 was laurens' position the same as in 1991	csv/204-csv/759.csv	Yes
ns-1738	what film is the most grossing film?	csv/201-csv/19.csv	The Sound of Music
ns-1739	the number in the democratic party in 1980 is the same as what other year?	csv/203-csv/95.csv	1974
ns-1740	what country had the most drivers that did not finish?	csv/203-csv/218.csv	France
ns-1741	how many total buildings have an unknown date of completion?	csv/204-csv/240.csv	6
ns-1742	which station format has the most unique frequencies?	csv/203-csv/657.csv	News/Talk
ns-1743	name the monarch above (before) william ii of the netherlands.	csv/203-csv/640.csv	Tuanku Jaafar
ns-1744	which year has the most independent councillors?	csv/204-csv/349.csv	1947
ns-1745	how many players drafted in round nine were guards?	csv/203-csv/815.csv	3
ns-1746	what was the last series in 2001?	csv/203-csv/198.csv	World Series by Nissan
ns-1747	how many sacks while with philadelphia?	csv/203-csv/258.csv	26
ns-1748	what is the title listed after karam?	csv/204-csv/620.csv	Mangal Pandey: The Rising
ns-1749	what was the percentage of romanians in the only year when the total population exceeded 7000?	csv/203-csv/355.csv	78.1%
ns-1750	what was the most popular single by a female musician in 1995?	csv/203-csv/249.csv	Think Twice
ns-1751	how many networks have above 3 different mobile prefixes?	csv/203-csv/202.csv	4
ns-1752	how many twilight movies cracked the top 26 in biggest opening weekends for u.s. and canada?	csv/203-csv/174.csv	3
ns-1753	rensselaer and union college were both teams that this team played in what month of this season?	csv/204-csv/718.csv	November
ns-1754	which had the lower just septendecimal supraminor third or unidecimal major third?	csv/203-csv/445.csv	septendecimal supraminor third
ns-1755	what is the next country listed after spain in 1979?	csv/204-csv/136.csv	Ireland
ns-1756	which song had the highest position on the aria?	csv/203-csv/629.csv	"That Word (L.O.V.E.)"
ns-1757	how many tracks do not have a producer explicitly listed on the album?	csv/204-csv/74.csv	5
ns-1758	in 1994 where there more or less than 3 titles?	csv/204-csv/88.csv	Less
ns-1759	what date is previous to the day that episode 3 started?	csv/204-csv/494.csv	29 October 1976
ns-1760	how many titles did k-def produce?	csv/204-csv/906.csv	9
ns-1761	who finished directly before florea?	csv/204-csv/835.csv	Hayden Stoeckel
ns-1762	what is the next location after chipping?	csv/204-csv/929.csv	Clothall
ns-1763	in how many years were there no ties between the two teams?	csv/204-csv/801.csv	4
ns-1764	what is the total number of republican incumbents?	csv/203-csv/817.csv	17
ns-1765	before 1958, how many times did the encyclicals talk about discipline?	csv/204-csv/265.csv	3
ns-1766	what host location is the only location to host consecutively?	csv/204-csv/879.csv	Chicago, Illinois
ns-1767	how many contestants scored over 100 points in the eurovision song contest 1979?	csv/203-csv/22.csv	4
ns-1768	who is rank 1 on the list?	csv/204-csv/308.csv	Russia
ns-1769	when was the first time jones ended the indy 500 running?	csv/203-csv/339.csv	1962
ns-1770	what was the only year that slovaks were below 2,2%?	csv/203-csv/163.csv	1931
ns-1771	how many total rebounds were made	csv/204-csv/292.csv	243
ns-1772	did scott smart receive more points than luca boscoscuro?	csv/203-csv/718.csv	No
ns-1773	what was the number of titles from the 1940's?	csv/203-csv/394.csv	3
ns-1774	which district only has an area of 325 km?	csv/203-csv/222.csv	Pengjiang District
ns-1775	ho many times was praew a finalist	csv/203-csv/288.csv	1
ns-1776	at least 5 goals	csv/203-csv/121.csv	Gunnar "Il Professore" Gren|Nils "Lidas"/"Greven" Liedholm|Gunnar Nordahl
ns-1777	what is the number of countries earning gold medals?	csv/204-csv/297.csv	2
ns-1778	which of each of the japanese athlete's finished first?	csv/204-csv/669.csv	Nobuyuki Sato
ns-1779	what is the difference in points between oriol servia and john andretti?	csv/204-csv/175.csv	26
ns-1780	how many events had attendance above 17,000?	csv/203-csv/343.csv	4
ns-1781	the united states has won the espy for auto racing how many times?	csv/203-csv/364.csv	17 times
ns-1782	who drive car number 66?	csv/203-csv/529.csv	Jeff Green
ns-1783	what team is listed after the wimbledon dons?	csv/203-csv/168.csv	Yarmouth Bloaters
ns-1784	where was the only tournament held for 1987?	csv/203-csv/848.csv	Philadelphia, U.S.
ns-1785	what teams scored at least 2 points?	csv/203-csv/184.csv	Leicester City|Chelsea|Derby County|Coventry City|Wimbledon|Leeds United|Portsmouth|Wrexham
ns-1786	how many counties were created after 1900?	csv/204-csv/960.csv	3
ns-1787	which group had the least number or members?	csv/203-csv/266.csv	Non-Inscrits
ns-1788	how many votes did obama receive in eddy county?	csv/204-csv/956.csv	6,110
ns-1789	what is the average number of losses per coach?	csv/204-csv/469.csv	65
ns-1790	what was the only season in which the country was not belgium, germany, or the netherlands?	csv/203-csv/835.csv	2001/02
ns-1791	what year did joan rivers win a daytime emmy award?	csv/202-csv/29.csv	1990
ns-1792	the year listed after 1974	csv/203-csv/732.csv	1979
ns-1793	what was the time difference between his loss on december 30, 2011 and his loss on october 23, 2010?	csv/204-csv/363.csv	1:46
ns-1794	which ship dank first, the viiu or the sigurd faulbaum?	csv/203-csv/148.csv	Viiu
ns-1795	which title is only for pc?	csv/203-csv/836.csv	American McGee's Grimm
ns-1796	how many years was at least 7th place reached?	csv/203-csv/429.csv	3
ns-1797	what team has the same number of seasons as the blackhawks?	csv/204-csv/964.csv	New York Rangers
ns-1798	when did dasari narayana rao direct his first film?	csv/203-csv/393.csv	1979
ns-1799	what was the first game to have a 0-2 score?	csv/204-csv/146.csv	Margate vs Tamworth
ns-1800	how many times did the team win at least 5 games in the arab nations cup?	csv/202-csv/197.csv	1
ns-1801	which person has the most goals?	csv/204-csv/340.csv	Luther Blissett
ns-1802	who is the first winner of a contested poll?	csv/204-csv/820.csv	Arthur Annesley
ns-1803	fulvio rossi and jaime orpis bouchon were last elected in what year?	csv/203-csv/447.csv	2009
ns-1804	which city had the most sites listed?	csv/204-csv/558.csv	Port Huron
ns-1805	other than field marshall vicsount montgomery of alamein, name a piece that is more than 40 inches wide.	csv/204-csv/106.csv	Sir Edward Heath
ns-1806	which kind of terrain was the most common?	csv/203-csv/475.csv	Plain stage
ns-1807	which time was faster, the olympic games marathon in 1984 or the olympics games in 1988?	csv/204-csv/450.csv	1984
ns-1808	how many total seasons did george c rogers coach?	csv/204-csv/469.csv	6
ns-1809	who had the same number of seats in their assembly as mizoram?	csv/203-csv/562.csv	Goa
ns-1810	did pancho carter crash during qualifying more or less times than he simply failed to qualify?	csv/204-csv/939.csv	less
ns-1811	how long did trevor taylor drove for?	csv/203-csv/406.csv	All
ns-1812	which hometowns have at least two miss northern irelands?	csv/203-csv/727.csv	Belfast|Enniskillen
ns-1813	what is the other model with the same fab like velocity 100	csv/204-csv/582.csv	Velocity 200|Voodoo3 1000|Voodoo3 2000|Voodoo3 3000|Voodoo3 3500 TV|Voodoo4 4200|Voodoo4 4500|Voodoo4 4800|Voodoo5 5000|Voodoo5 5500|Voodoo5 6000
ns-1814	how many more people attended the 22 october game than attended the previous game on 17 october?	csv/204-csv/746.csv	4946
ns-1815	how many games did the crusaders win in a row?	csv/204-csv/260.csv	1
ns-1816	did the united states, hungary, japan, or ghana achieve the most silver medals?	csv/203-csv/496.csv	Ghana
ns-1817	what comes after octobrist party	csv/204-csv/599.csv	Nationalists
ns-1818	how many friendly competitions are listed?	csv/204-csv/920.csv	4
ns-1819	the only tied game of the 1987 syracuse football team was to what school?	csv/203-csv/720.csv	Auburn
ns-1820	how many cities have a population density under 400 inhabitants/km2?	csv/203-csv/413.csv	4
ns-1821	what was the vehicle to last be piloted?	csv/203-csv/688.csv	Schempp-Hirth Nimbus-4DM
ns-1822	what's the average number of championships among the top three universities?	csv/204-csv/19.csv	11
ns-1823	what is the total years m.a. ravuf served?	csv/204-csv/593.csv	3
ns-1824	how many players went to notre dame?	csv/204-csv/585.csv	2
ns-1825	what is the total number of votes in the 2009 elections?	csv/204-csv/28.csv	76,722
ns-1826	what is the number of points scored by stefano perugini?	csv/203-csv/718.csv	11
ns-1827	what was the last known whereabouts of the higgler?	csv/204-csv/33.csv	Polperro
ns-1828	aitkenvale aerodrome and what other two airports are in the community "townsville"?	csv/204-csv/139.csv	Bohle River Aerodrome|Reid River Airfield
ns-1829	how many singles were released before the year 2000?	csv/203-csv/751.csv	5
ns-1830	how many monarchs have reigned less than a year?	csv/203-csv/298.csv	2
ns-1831	how many countries have less total metals than morocco?	csv/204-csv/34.csv	11
ns-1832	which radio stations use at least 5 kw of power?	csv/204-csv/164.csv	Mom's Radio 97.9 Laoag|Mom's Radio 95.9 Naga|Mom's Radio 90.3 Bacolod|DYAP 88.3 Cebu|Mom's Radio 101.9 Zamboanga|DXSS 97.9 Davao
ns-1833	which version is longer, the radio edit or the album/single version?	csv/204-csv/804.csv	Album/Single version
ns-1834	which manufacturer had the most models that has a maximum payload of more than 5t?	csv/203-csv/601.csv	Antonov
ns-1835	how many more goals did ronaldo have than cafu?	csv/203-csv/176.csv	57
ns-1836	how many constituencies have a change other than "none"?	csv/203-csv/627.csv	10
ns-1837	which diver, who did not qualify for the final round, had the most points in the preliminary?	csv/203-csv/780.csv	Maria Teresa Adames (MEX)
ns-1838	which nationality is represented the most on this chart?	csv/203-csv/455.csv	Canada
ns-1839	which network has kerry ellis appeared most frequently on?	csv/203-csv/224.csv	BBC One
ns-1840	how many of the members of parliament acquired their seat due to a death?	csv/203-csv/850.csv	13
ns-1841	according to the list of alpine peaks by prominence, what number of locations had an elevation of at least 4000 m?	csv/204-csv/84.csv	7
ns-1842	how many entries where awarded more than 20 points?	csv/203-csv/862.csv	9
ns-1843	are the wins in 1970 the same as the wins in 1972?	csv/204-csv/319.csv	yes
ns-1844	each psikyo shooting collection game was released in what year?	csv/203-csv/583.csv	2004
ns-1845	what is the total number of drivers that competed for great britain?	csv/203-csv/804.csv	4
ns-1846	how many forwards were inducted into the watford football club hall of fame?	csv/204-csv/340.csv	3
ns-1847	all but one of the notes on retirement were for reasons other than injury, who suffered a season ending injury?	csv/203-csv/622.csv	Dikembe Mutombo
ns-1848	what was the next race after the tour of utah?	csv/204-csv/48.csv	Ruta del Centro
ns-1849	which stadium seats the fewest people?	csv/204-csv/195.csv	Yeshurun
ns-1850	who was the only competitor not to be from the united states?	csv/204-csv/926.csv	Gerda Boykin
ns-1851	how many games were attended by more than 55,000 people?	csv/204-csv/855.csv	12
ns-1852	how many americans raced	csv/203-csv/670.csv	2
ns-1853	what is the sum of the ranks from 1957 - 1959?	csv/204-csv/609.csv	31
ns-1854	name a racer that won at least two rounds.	csv/204-csv/63.csv	Miloš Pavlović
ns-1855	what was the total number of rounds?	csv/203-csv/742.csv	17
ns-1856	what is the album previous to 1992?	csv/204-csv/244.csv	Go West Young Man
ns-1857	how many people attended the wisconsin game on 1/16/1986?	csv/204-csv/22.csv	12,829
ns-1858	which publisher published the most number of award winners?	csv/203-csv/788.csv	Walker
ns-1859	after all of their games, how many points did su agen accumulate?	csv/203-csv/322.csv	70
ns-1860	who won the most league cups before 2009 ?	csv/204-csv/894.csv	W Connection
ns-1861	how many people finished before siffert?	csv/204-csv/976.csv	10
ns-1862	did ricky martin or eiffel 65 rank higher on the list of top 100 songs of the 1990s?	csv/203-csv/7.csv	Ricky Martin
ns-1863	what is the total kw of allenheads and alston combined?	csv/204-csv/270.csv	.082
ns-1864	the country with the least total gdp is ______?	csv/203-csv/296.csv	São Tomé and Príncipe
ns-1865	what story did iron man first appear in?	csv/204-csv/696.csv	The Five Nightmares (Iron Man (Vol. 5) #1-7)
ns-1866	what mainland has the lowest density?	csv/203-csv/401.csv	Highland
ns-1867	how many titles have a run time of at least 2:30?	csv/203-csv/687.csv	19
ns-1868	which team did not win consecutive games?	csv/203-csv/470.csv	Chicago Black Hawks
ns-1869	which is the last on the chart	csv/204-csv/572.csv	Big Horn
ns-1870	when was galen r. clagett first elected?	csv/203-csv/247.csv	2002
ns-1871	which songs were released after 2000 but before 2006	csv/203-csv/276.csv	Shining Star|Sunrise|Beautiful|Wings of Love|Silk Road of Love
ns-1872	what is the next date listed after 6 june 2009?	csv/203-csv/652.csv	3 March 2010
ns-1873	who was the last pick of the ninth round of the 1937 nfl draft?	csv/203-csv/815.csv	Ray Johnson
ns-1874	other than phantom on tour, name a horse with three words in its name.	csv/204-csv/13.csv	Deeds Not Words
ns-1875	how long did dorn live?	csv/204-csv/145.csv	76 years, 162 days
ns-1876	how many voltes did romney get in harding county?	csv/204-csv/956.csv	327
ns-1877	how many finished more than a lap behind the winner?	csv/203-csv/76.csv	10
ns-1878	which prizepoetry or prosewas awarded to pepe pol?	csv/204-csv/685.csv	Prose
ns-1879	how many years total have they played level tier 3?	csv/204-csv/738.csv	13
ns-1880	how many people attended the game on december 2? 1933?	csv/204-csv/516.csv	10,316
ns-1881	what were the total number of medals vietnam earned?	csv/203-csv/747.csv	13
ns-1882	how many trains were headed for harrisburg, pa?	csv/204-csv/336.csv	2
ns-1883	how many total titles were released?	csv/203-csv/501.csv	32
ns-1884	how many times did the team finished the regular season in 4th place?	csv/203-csv/462.csv	3
ns-1885	which film title has the most words?	csv/201-csv/36.csv	An American Girl: Chrissa Stands Strong
ns-1886	how many people on the list are from france?	csv/204-csv/425.csv	7
ns-1887	how many racers scored in at least 5 races?	csv/203-csv/854.csv	11
ns-1888	how many different countries have won gold medals?	csv/203-csv/314.csv	8
ns-1889	gonzaga coutinho has his points as how many?	csv/203-csv/22.csv	102
ns-1890	who placed next after ana salagean?	csv/203-csv/865.csv	Johanna Hubner
ns-1891	after patrick campbell who is the next tallest player?	csv/203-csv/418.csv	Steven Leven
ns-1892	how many employees does at&t have?	csv/203-csv/83.csv	256,000
ns-1893	are there more players who played for the grasshoppers or for servette?	csv/204-csv/26.csv	Grasshoppers
ns-1894	how many of the international goals teeratep winothai made were not in thailand?	csv/203-csv/14.csv	4
ns-1895	did joanna or toniquie participated in the 100 meter hurdles event?	csv/204-csv/766.csv	Joanna Hayes (USA) 12.60
ns-1896	what is the next opposing team after number 5?	csv/204-csv/329.csv	England
ns-1897	how many awards did nujoma receive in his lifetime?	csv/203-csv/769.csv	29
ns-1898	which stadium has the capacity to hold the least number of spectators?	csv/204-csv/992.csv	Estadio Municipal de Tarrazú
ns-1899	who was the first player to retire for the rangers?	csv/203-csv/754.csv	Andy Bathgate
ns-1900	who won their game, braga or liverpool?	csv/204-csv/510.csv	Braga
ns-1901	which place is last in terms of population?	csv/204-csv/646.csv	Paracas
ns-1902	how many bridges are over 1,000 feet long and also carry u.s. route 101?	csv/204-csv/507.csv	7
ns-1903	how many different positions are represented?	csv/204-csv/686.csv	4
ns-1904	what is the most popular political party for the presidents?	csv/201-csv/29.csv	NPS
ns-1905	what company does not have at least 5,000 employees?	csv/203-csv/320.csv	PKN Orlen SA
ns-1906	how many times did he come in 1st place?	csv/203-csv/270.csv	5
ns-1907	which single was the only one to make the charts?	csv/204-csv/574.csv	"Molitva"
ns-1908	did more cyclists withdraw during stage 3 or stage 4?	csv/204-csv/530.csv	Stage 3
ns-1909	how many competitions were held in cuba?	csv/203-csv/91.csv	3
ns-1910	what is the longest period of months between dates?	csv/204-csv/346.csv	13
ns-1911	how many compilation albums were released before 1995?	csv/204-csv/471.csv	2
ns-1912	the successor to chesapeake beach railway was what?	csv/203-csv/674.csv	East Washington Railway
ns-1913	how many consecutive times was argo arder the best dancer?	csv/204-csv/711.csv	6
ns-1914	cameron high school is in the same football class as which other high school?	csv/204-csv/624.csv	Chillicothe High School (Missouri)
ns-1915	how many films did sridhar direct in 1955?	csv/203-csv/204.csv	3
ns-1916	what was the last album released on the hed azi label?	csv/203-csv/325.csv	Shirat Rabim
ns-1917	how many albums were released in september?	csv/203-csv/276.csv	3
ns-1918	how many racers did not finish?	csv/204-csv/912.csv	1
ns-1919	what was the only 2013 festival?	csv/204-csv/337.csv	St Kilda Film Festival
ns-1920	how many sites are libraries?	csv/204-csv/423.csv	3
ns-1921	the first flight	csv/203-csv/538.csv	February 4, 1994
ns-1922	in 1994 austria won their game against which team?	csv/204-csv/933.csv	Uruguay
ns-1923	how many hurdles did bernie jump?	csv/204-csv/345.csv	1
ns-1924	what song comes consecutively after song 5?	csv/204-csv/573.csv	"I'll Try"
ns-1925	who many players were on the 2013/2014 squad?	csv/203-csv/481.csv	18
ns-1926	how long is the distance between pinkas street and begin boulevard?	csv/203-csv/108.csv	5.85
ns-1927	what were the total number of dates listed in march?	csv/203-csv/513.csv	6
ns-1928	how many places have the same lower zip code as yosemite national park?	csv/204-csv/356.csv	2
ns-1929	what is the title of the will.i.am song that appears after montell jordan's song?	csv/203-csv/810.csv	"Colors"
ns-1930	did any year have the same % of party list votes as 2009?	csv/204-csv/72.csv	no
ns-1931	how long in years does the table cover?	csv/203-csv/728.csv	18
ns-1932	which of the listed countries came in last during the 2007 worlds tournament?	csv/203-csv/586.csv	Austria
ns-1933	how many total plurinominal deputies are found in the departments of santa cruz, oruro, and pando?	csv/204-csv/246.csv	19
ns-1934	what piece of artwork was released directly after production of tanks?	csv/204-csv/106.csv	Express Engines at Tyseley, oil on canvas
ns-1935	number of jurisdictions with at least 10,000 priests	csv/204-csv/284.csv	3
ns-1936	what model comes after voodoo 3000	csv/204-csv/582.csv	Voodoo3 3500 TV
ns-1937	how many athletes did not have a time below 24?	csv/204-csv/155.csv	4
ns-1938	which single is under the chart of black singles and has a position of 11?	csv/202-csv/257.csv	"Can't Hide Love"
ns-1939	the landmark hotel and ratan orbit have how many floors?	csv/204-csv/541.csv	14
ns-1940	what is the total number of japanese athletes ranked in the top 25?	csv/204-csv/669.csv	3
ns-1941	who was the next opponent after the first game against sacramento?	csv/204-csv/73.csv	Los Angeles
ns-1942	what is the title of the last episode?	csv/204-csv/981.csv	"Skeletons in the Closet"
ns-1943	voodoo banshee was released fourth. what was the next release date?	csv/204-csv/582.csv	July 26, 1999
ns-1944	of the 9 episodes in series 1 of mongrels, how many were directed by adam miller but not written by jon brown?	csv/204-csv/997.csv	2
ns-1945	what was the first film released in	csv/203-csv/180.csv	January 6, 2008
ns-1946	are the listed dates in consecutive order?	csv/204-csv/799.csv	No
ns-1947	how many competitors tied for last place in the final leaderboard?	csv/204-csv/926.csv	3
ns-1948	how many wins did the team have over the course of the season?	csv/203-csv/522.csv	11
ns-1949	how many countries have only one competitor listed?	csv/204-csv/985.csv	4
ns-1950	rider marco simoncelli came in first. his total amount of points was	csv/204-csv/352.csv	25
ns-1951	what is the total amount of title?	csv/204-csv/379.csv	8
ns-1952	what is the number of the position held at the 2008 olympic games?	csv/203-csv/91.csv	15th
ns-1953	which country has more total medals, ecuador or chile?	csv/204-csv/771.csv	Chile
ns-1954	name at least one lighthouse on the list.	csv/204-csv/558.csv	Fort Gratiot Lighthouse
ns-1955	how many times was josiah reeve sheriff of suffolk county?	csv/203-csv/321.csv	5
ns-1956	how many games were played before they lost?	csv/203-csv/536.csv	9
ns-1957	where was the previous race location before monterrey?	csv/204-csv/845.csv	St. Petersburg, Florida
ns-1958	how many are featured in the constellation camelopardalis?	csv/203-csv/569.csv	4
ns-1959	what is the total number of points scored by riders from italy?	csv/204-csv/535.csv	46
ns-1960	how many horses finished before cassius?	csv/204-csv/330.csv	4
ns-1961	which country had the highest overall score?	csv/203-csv/526.csv	Serbia and Montenegro
ns-1962	which city is at the lowest altitude?	csv/203-csv/413.csv	Castelnuovo Scrivia
ns-1963	what is the number of songs eightysix has written for taio cruz?	csv/204-csv/927.csv	1
ns-1964	how many seasons in the prva hnl league were with the hajduk split club?	csv/203-csv/767.csv	3
ns-1965	on average how many times was the competition listed as friendly?	csv/204-csv/130.csv	6
ns-1966	how long is the first launch date to the last launch date?	csv/204-csv/222.csv	19 years
ns-1967	notorious b.i.g. released a total of how many singes in 1996?	csv/203-csv/11.csv	4
ns-1968	who was the only swimmer to take longer than 1:54?	csv/204-csv/433.csv	Javier Díaz
ns-1969	which rank won the most silver?	csv/204-csv/302.csv	6
ns-1970	how long did it take jorge delgado to finish?	csv/204-csv/834.csv	1:55.45
ns-1971	how long did it take for lorenzo to complete his race in paris, france?	csv/203-csv/734.csv	1:20:34
ns-1972	how many competitions had a score difference greater than 5?	csv/203-csv/843.csv	7
ns-1973	a boat was set on fire and destroyed in nevin, in 1995 after a dispute with local fishermen. what was her name?	csv/204-csv/33.csv	Hijack
ns-1974	how many athletes scored more that 5000 total points?	csv/204-csv/731.csv	22
ns-1975	before tetouan international mediterranean film festival, when's the last time he won an award?	csv/203-csv/191.csv	2007
ns-1976	bayern munich and borussia dortmund tied for the most...?	csv/203-csv/309.csv	Winners
ns-1977	what is the game after oklahoma state?	csv/204-csv/250.csv	Iowa State
ns-1978	who was the only player to come from dublin county?	csv/204-csv/952.csv	M. J. Ryan
ns-1979	how many games had at least 10,000 people in attendance?	csv/203-csv/118.csv	3
ns-1980	how many games were in november?	csv/204-csv/858.csv	5
ns-1981	how many stitches were required by the park visitor who was attacked in june of 1999?	csv/204-csv/708.csv	50
ns-1982	how many albums were released after the year 2005?	csv/204-csv/529.csv	6
ns-1983	how many cyclists were from russia?	csv/204-csv/155.csv	2
ns-1984	what was the first year that hilbre island one design keelboats were built?	csv/204-csv/33.csv	1958
ns-1985	what was the number of games in may 1979?	csv/204-csv/273.csv	5
ns-1986	how many more medals did the country with the most medals win than the country with the fewest medals won?	csv/203-csv/206.csv	10
ns-1987	was the world record for the snatch below or above 190 kg?	csv/204-csv/518.csv	below
ns-1988	who was the latest winner?	csv/203-csv/288.csv	Tungbeer (V20)
ns-1989	is sammie lee hill taller than matthew stafford?	csv/204-csv/612.csv	Yes
ns-1990	how many races were run before september 2004?	csv/203-csv/282.csv	6
ns-1991	with which label was the last album recorded?	csv/204-csv/394.csv	A&M
ns-1992	how large was the difference between the ottowa senators and the montreal canadiens on january 2nd?	csv/203-csv/517.csv	5
ns-1993	which district is larger: micoud or dennery?	csv/203-csv/212.csv	Micoud
ns-1994	what artist made the charts in 1983 after bette midler?	csv/204-csv/193.csv	Paul Simon
ns-1995	are there at least 12 managers on the list?	csv/204-csv/242.csv	no
ns-1996	how many consecutive seasons did the brewers go before making the playoffs?	csv/204-csv/319.csv	11
ns-1997	which route was used first?	csv/203-csv/44.csv	Rennes - Lisieux
ns-1998	what was the total number of games played?	csv/204-csv/774.csv	19
ns-1999	how many titles did henry reymond write?	csv/203-csv/394.csv	2
ns-2000	which position has the most players?	csv/203-csv/735.csv	Back
ns-2001	what color is above black/slate in the rj21 wiring table?	csv/203-csv/786.csv	Black/Brown
ns-2002	total of drivers on team kool green	csv/204-csv/946.csv	2
ns-2003	how many episodes were only viewed by less than 3 million viewers?	csv/204-csv/362.csv	1
ns-2004	which nation one the most bronze medals?	csv/203-csv/165.csv	China (CHN)
ns-2005	which site designated for biological interest has the smallest acreage?	csv/203-csv/207.csv	Doe Lea Stream Section
ns-2006	how long was "i go to rio" at no. 1?	csv/203-csv/197.csv	5
ns-2007	was julie pratt's time quicker than vonette dixon's?	csv/204-csv/71.csv	no
ns-2008	who was the visitor team in the last game of the year?	csv/204-csv/388.csv	Detroit Red Wings
ns-2009	name a tournament that had at least 3 runners up.	csv/204-csv/328.csv	Coca-Cola Classic
ns-2010	how long was daryl shore a coach of the strikers?	csv/204-csv/832.csv	3 years
ns-2011	how many competitors did not finish either race?	csv/204-csv/571.csv	2
ns-2012	what is seth's total number of films he directed?	csv/204-csv/228.csv	7
ns-2013	after 2007 how many miss northern irelands were non-finalist at miss world?	csv/203-csv/727.csv	3
ns-2014	what is the difference in horsepower between the nkf trains and the rts trains?	csv/203-csv/154.csv	15
ns-2015	what was the highest number of consecutive broncos wins?	csv/203-csv/730.csv	3
ns-2016	in what year did mischa barton land her first film role?	csv/200-csv/1.csv	1995
ns-2017	what is the manufacturer of the first diesel multiple unit?	csv/203-csv/154.csv	Hitachi
ns-2018	how many times was there a decrease in vote percentage between the years 1979 and 2004?	csv/203-csv/732.csv	3
ns-2019	the movie had the highest number of gross in opening weekend?	csv/203-csv/174.csv	Marvel's The Avengers
ns-2020	what is te first vicariate listed?	csv/204-csv/540.csv	Hartford
ns-2021	how many trials were there during this time?	csv/204-csv/628.csv	21
ns-2022	in which tournament did the team have the least rebounds per game?	csv/203-csv/527.csv	2012 Olympics
ns-2023	how many magazines were founded in the 1990s?	csv/203-csv/241.csv	30
ns-2024	who came in last of all the finalist?	csv/203-csv/129.csv	Laura Sicurello
