id	utterance	context	targetValue
nt-11322	what is the year with the most events?	csv/204-csv/364.csv	2013
nt-11323	what is the difference in the number of goals scored in the 1999 fifa world cup and the 2000 summer olympics?	csv/204-csv/930.csv	2
nt-11324	which movie did matthew j. morrison play a policeman and what year was it released?	csv/202-csv/279.csv	Dan in Real Life|2007
nt-11325	who was director after rajeshwar prasad?	csv/203-csv/141.csv	B.C. Mathur
nt-11326	which mountain peak is the only mountain peak in the cascade range?	csv/204-csv/25.csv	Mount Shasta
nt-11327	how many peaks are taller than 4,500 m?	csv/204-csv/84.csv	2
nt-11328	how many games were classified friendly competition?	csv/203-csv/504.csv	5
nt-11329	how many times was bremen the venue for the idsf world championships for the latin result?	csv/202-csv/211.csv	2
nt-11330	how many events were in the next edition after the 2002 edition in san antonio?	csv/204-csv/515.csv	42
nt-11331	what was the last film of the year?	csv/203-csv/180.csv	The Curious Case of Benjamin Button
nt-11332	which two monarchs had no children?	csv/203-csv/876.csv	Alfonso I|Sancho
nt-11333	only one work of public art in ward 6 contains acrylic urethane. which is it?	csv/204-csv/191.csv	Vaquero
nt-11334	what are the total number of tornado events that occurred in 1960 in the u.s.?	csv/204-csv/899.csv	66
nt-11335	the name of the game and over the hill with the sword of a thousand men were on what page number?	csv/203-csv/570.csv	152
nt-11336	which schools are scheduled consecutively?	csv/204-csv/718.csv	Wayne State University|Mercyhurst College|Niagara University|Cornell University
nt-11337	how many are or were journalists?	csv/203-csv/509.csv	5
nt-11338	what were the total sales of eiffel 65's "blue (da ba dee)"?	csv/203-csv/7.csv	1,001,000
nt-11339	which country won the most silver medals?	csv/203-csv/206.csv	Great Britain
nt-11340	what was the team's playoff result in the year after being champions?	csv/203-csv/521.csv	National Final
nt-11341	what race is previous of race of hungary?	csv/204-csv/137.csv	Race of Italy
nt-11342	which team did not have more than 16 wins?	csv/203-csv/412.csv	Penn State
nt-11343	what is the total number of sacks smith has made?	csv/204-csv/756.csv	82.0
nt-11344	whats is the number of channel's that broadcast in hd?	csv/203-csv/51.csv	4
nt-11345	which show was the last to air?	csv/203-csv/543.csv	Welcome - Baazi Mehmaan-Nawaazi ki
nt-11346	was the pennsylvania railroad under the prr or the rf&p?	csv/203-csv/674.csv	PRR
nt-11347	what was the teams final record	csv/204-csv/123.csv	6-5
nt-11348	name a train that was built after ss&iw 's.	csv/204-csv/77.csv	M-300
nt-11349	which country had the larger death tole?	csv/203-csv/234.csv	Poland
nt-11350	which building is the tallest?	csv/204-csv/649.csv	Key Tower
nt-11351	wang zhen and wang hao were both from which country?	csv/204-csv/712.csv	China
nt-11352	who was the next transfer after maico on may 30, 2009?	csv/204-csv/539.csv	David Mendieta
nt-11353	who was president before mamadou tandja?	csv/203-csv/528.csv	Ibrahim Baré Maïnassara
nt-11354	what team appears on this table the most?	csv/203-csv/348.csv	Boston Celtics
nt-11355	allan fraser was elected how many years before frank crean?	csv/203-csv/484.csv	8
nt-11356	how many laureates were in the field of physics?	csv/203-csv/437.csv	4
nt-11357	what is the total margin of victory in 1963 tucson open invitational?	csv/204-csv/621.csv	11 strokes
nt-11358	the show above left right left	csv/203-csv/485.csv	Kaisa Ye Pyar Hai
nt-11359	which year had the most stamps issued?	csv/203-csv/153.csv	1973
nt-11360	what entrant is listed after ecurie excelsior?	csv/203-csv/406.csv	John Dalton
nt-11361	how many of the songs in the 2008 ogae second chance contest were in english?	csv/204-csv/809.csv	12
nt-11362	who was the first person to take office in 1803?	csv/203-csv/705.csv	William McCreery
nt-11363	if you lined the contestants up by height with shortest first and tallest last, which contestant would be next after carolina ayala cromen?	csv/203-csv/791.csv	Lourdes Medina Acosta
nt-11364	what was the difference in final score between russia and denmark in 2011?	csv/203-csv/390.csv	30
nt-11365	what ideology did the groups above and below new serbia follow?	csv/203-csv/139.csv	Social democracy, Regionalism|Hungarian minority politics
nt-11366	the britannic and the georgic were both built for what?	csv/203-csv/547.csv	White Star Line
nt-11367	how many acts had no albums released under bad boy?	csv/200-csv/14.csv	5
nt-11368	how many composers died before 1960?	csv/204-csv/748.csv	46
nt-11369	when is the next wikimania 2014?	csv/203-csv/33.csv	August 6-10
nt-11370	how many films grosses above 2.5 million dollars but below 3.5 million dollars?	csv/204-csv/7.csv	3
nt-11371	what song is listed below of "life is a carnival"?	csv/204-csv/697.csv	"This Wheel's on Fire"
nt-11372	which company had the highest 2009 arms sales?	csv/204-csv/681.csv	Lockheed Martin
nt-11373	which collection was the most collectable?	csv/203-csv/570.csv	The Name of the Game
nt-11374	how many matches were played in mexico?	csv/204-csv/562.csv	3
nt-11375	what game was played before the one against faroe islands?	csv/203-csv/655.csv	Estonia
nt-11376	how many networks show soap operas?	csv/204-csv/796.csv	2
nt-11377	who is the next heaviest player after nedelijko golubovic?	csv/204-csv/105.csv	Sylvester Seay
nt-11378	which of the universities was founded first?	csv/203-csv/721.csv	Rensselaer Polytechnic Institute
nt-11379	for loss, what's the number of times labour party is listed?	csv/203-csv/81.csv	2
nt-11380	tell me the number of times he placed 4th.	csv/204-csv/780.csv	3
nt-11381	which institution has the highest enrollment after elmhurst college?	csv/204-csv/842.csv	Benedictine University
nt-11382	what county is just before del norte on the list?	csv/204-csv/660.csv	Contra Costa
nt-11383	how many cities are there in rizal?	csv/204-csv/987.csv	14
nt-11384	which age range had the top number for protestant and other christians?	csv/203-csv/770.csv	90 and over
nt-11385	which place had the largest population?	csv/204-csv/64.csv	Masilo
nt-11386	what is the total number of games lost during the month of april?	csv/203-csv/534.csv	1
nt-11387	how many races were there total?	csv/204-csv/210.csv	10
nt-11388	which year had the lowest position?	csv/203-csv/715.csv	2008
nt-11389	in the 2003 summer universiade, which countries earned the highest total numbers of medals?	csv/203-csv/739.csv	China
nt-11390	what was the next most commonly spoken language in poland after russian?	csv/203-csv/88.csv	German
nt-11391	after 8th position, how many points does a driver receive?	csv/203-csv/76.csv	0
nt-11392	who was the next priest after seitz michael?	csv/204-csv/734.csv	Amschlinger Franz
nt-11393	how many races has jan nilsson won?	csv/204-csv/569.csv	5
nt-11394	how many chords have a root not based on a sharp or flat note?	csv/203-csv/324.csv	7
nt-11395	what country is the only country with at least 20 gold medals?	csv/203-csv/716.csv	United States (USA)
nt-11396	for how many teams was the win percentage below 90%	csv/203-csv/506.csv	3
nt-11397	who drives a maserati, chiron or ascari?	csv/204-csv/378.csv	Louis Chiron
nt-11398	how many seasons finishing better than 7th place?	csv/203-csv/183.csv	3
nt-11399	name 3 that scored more points than steve martin.	csv/203-csv/142.csv	Troy Bayliss|James Toseland|Max Biaggi
nt-11400	country with the most bronze medals.	csv/204-csv/308.csv	Poland
nt-11401	what is the largest number of births recorded?	csv/203-csv/117.csv	1,336,801
nt-11402	if a man's nationality was from belgium, how many medals total has his country won?	csv/203-csv/374.csv	9
nt-11403	what is the total number of lakes in the province of van in turkey?	csv/204-csv/341.csv	2
nt-11404	who has the most recent title win, campbell college or regent house grammar school?	csv/203-csv/362.csv	Campbell College
nt-11405	how long was denver bronco player eddie royal's longest punt return in 2008, a year when he made a total of 140 yards in punt returns?	csv/203-csv/516.csv	36
nt-11406	list each date represented by locomotives at the museum.	csv/203-csv/223.csv	1919|1887|1891|1895|1877|1897|1907
nt-11407	which team had more qld cup, north queensland young guns or toowoomba clydesdales?	csv/204-csv/661.csv	Toowoomba Clydesdales
nt-11408	selected before mark mulder?	csv/203-csv/618.csv	Pat Burrell
nt-11409	how many networks does televisa own?	csv/204-csv/779.csv	3
nt-11410	which state was the birthplace for the most american 2010 olympic women's hockey roster?	csv/204-csv/490.csv	Massachusetts
nt-11411	the species with the least height	csv/203-csv/700.csv	Douglas Fir
nt-11412	what is the number of goals scored in the algarve cup on march 5, 2002?	csv/204-csv/346.csv	1
nt-11413	number of times to finish the races running.	csv/203-csv/339.csv	3
nt-11414	who 2 players had at least 6 goals?	csv/203-csv/692.csv	Gunnar "Il Professore" Gren|Gunnar Nordahl
nt-11415	how many names were not given to girls?	csv/204-csv/769.csv	2
nt-11416	which tug is the only one configured to accommodate nato?	csv/203-csv/201.csv	UT710 class
nt-11417	how many names are listed on the chart?	csv/204-csv/39.csv	12
nt-11418	what is the difference in magnitude between the may 13, 2181 solar saros and the may 24, 2199 solar saros?	csv/204-csv/206.csv	0.1232
nt-11419	what is the total number of drivers on the list?	csv/204-csv/743.csv	20
nt-11420	which song was the toadies first single?	csv/203-csv/751.csv	Dig a Hole
nt-11421	how many groups are listed in the year 1948?	csv/204-csv/581.csv	17
nt-11422	what is the combined result on 9/28?	csv/204-csv/157.csv	W 26-6
nt-11423	what was the total amount of times the tacoma not qualify for the playoffs during the years of 2006 to 2013	csv/204-csv/463.csv	5
nt-11424	which is the first church located in los angeles?	csv/203-csv/274.csv	Blessed Sacrament
nt-11425	what jockey won the triple crown in 1978?	csv/200-csv/3.csv	Steve Cauthen
nt-11426	what is the total number of clubs in division 1?	csv/204-csv/959.csv	10
nt-11427	they won the game against the dragons on june 8. what was the previous team they beat before that?	csv/204-csv/123.csv	Amsterdam Admirals
nt-11428	what was the first game which was won with a score over 70 points?	csv/204-csv/119.csv	01/02/2013
nt-11429	who is at the top of the chart?	csv/204-csv/234.csv	York
nt-11430	what is the top speed?	csv/203-csv/764.csv	40 knots
nt-11431	anna zagorska recieved 2nd place, what was her time?	csv/204-csv/59.csv	2:00.11
nt-11432	which 4x400 was faster, 2005 or 2003?	csv/204-csv/622.csv	2005
nt-11433	how many players selected in round nine were guards?	csv/203-csv/815.csv	3
nt-11434	what was the number of times that mieke hombergen won?	csv/203-csv/26.csv	3
nt-11435	what is the previous time for the saros on october 3, 2415?	csv/204-csv/206.csv	7:47:48
nt-11436	how many minutes below giandomenico basso did luca betti finish?	csv/204-csv/538.csv	+4m04.1s
nt-11437	what year did imma clopes only place 24th?	csv/204-csv/503.csv	1996
nt-11438	who was the first team to beat the 1987 chicago cubs in august?	csv/203-csv/344.csv	Pirates
nt-11439	what is the only indoor championship?	csv/204-csv/520.csv	Paramus, U.S.
nt-11440	what is the total number of class c (championship) teams?	csv/204-csv/808.csv	21
nt-11441	how many singles peaked above number ten on the charts?	csv/204-csv/500.csv	15
nt-11442	how many times was a mitsubishi lancer the winning car before the year 2004?	csv/203-csv/667.csv	2
nt-11443	can you find the last opponent in 2013 league?	csv/204-csv/375.csv	Guangzhou Evergrande
nt-11444	as of october 25, 2005, how many active voters does the democratic party have?	csv/200-csv/35.csv	3,683
nt-11445	who were the 6 teams to play in the first leg of the 2011 caf u-23 championship qualification?	csv/204-csv/324.csv	Sierra Leone|Liberia|Somalia|Sudan|Botswana|Namibia
nt-11446	which stadium seats the least number of people?	csv/204-csv/750.csv	Sholing
nt-11447	other than kurt busch, name a driver who won a race in april.	csv/204-csv/604.csv	Jeremy Mayfield
nt-11448	what is the greatest difference in scores?	csv/204-csv/418.csv	9
nt-11449	which country's team ranked last?	csv/204-csv/735.csv	Colombia
nt-11450	how many dukedoms are listed?	csv/203-csv/172.csv	29
nt-11451	what is the year listed before 2001?	csv/203-csv/524.csv	2000
nt-11452	which song is longer, "turn tha party out" or "only when i'm drunk"?	csv/204-csv/101.csv	"Only When I'm Drunk"
nt-11453	how many paralymics had at most 9 medals?	csv/204-csv/374.csv	3
nt-11454	which game had a higher attendance, the october 15 1921 game or the october 22 2921 game?	csv/204-csv/467.csv	15 October 1921
nt-11455	which license is listed more, os or c?	csv/203-csv/702.csv	OS
nt-11456	are there more players from sweden or canada?	csv/204-csv/140.csv	Sweden
nt-11457	how many total singles has this rapper released thus far?	csv/204-csv/613.csv	5
nt-11458	how many tracks in word...life have only lord finesse as a producer?	csv/203-csv/228.csv	1
nt-11459	this team faced sta. lucia and had who as their top scorer which was the same top scoerer as their game against coca cola?	csv/204-csv/627.csv	Askia Jones
nt-11460	who was the opponent for game 2?	csv/203-csv/47.csv	Philadelphia Wings
nt-11461	how many years did the democratic party have the majority before 1876 in the south carolina house of representatives?	csv/203-csv/95.csv	0
nt-11462	was johnny williamson or dick mcgowen the coach in 1952?	csv/203-csv/593.csv	Dick McGowen
nt-11463	what is the number of mpixels/s that voodoo banshee had?	csv/204-csv/582.csv	100
nt-11464	what is the first track to have two performers?	csv/204-csv/906.csv	"Pass the Teck"
nt-11465	according to the list of alpine peaks by prominence, which is taller-mont blanc or wildspitze?	csv/204-csv/84.csv	Mont Blanc
nt-11466	what place did this team finish immediately after the 2008/2009 season?	csv/204-csv/717.csv	6th
nt-11467	what are the total number of points scored by the first place team?	csv/204-csv/135.csv	40
nt-11468	which united states president appointed the most ambassador's to mexico	csv/203-csv/69.csv	James Buchanan
nt-11469	what is the number of tournaments in which jim mcmanus was the partner?	csv/204-csv/335.csv	7
nt-11470	what is the number of russian participants?	csv/204-csv/664.csv	4
nt-11471	what is the total number of singles for rockmelons?	csv/203-csv/629.csv	17
nt-11472	which group has the most seats won?	csv/202-csv/104.csv	Baghdad
nt-11473	which country took the least amount of time?	csv/203-csv/160.csv	United States
nt-11474	which woman finished first in the 1971 world figured skating championships?	csv/204-csv/291.csv	Beatrix Schuba
nt-11475	the 1865 majority is how much greater than in 1966?	csv/203-csv/95.csv	34
nt-11476	how many finished the race in less than 1:02?	csv/204-csv/544.csv	2
nt-11477	which stadium holds more people, yeshurun or holon city.	csv/204-csv/195.csv	Holon City Arena
nt-11478	how many times is andrea jeremiah listed on this chart?	csv/203-csv/650.csv	3
nt-11479	which television channels in nambour, queensland are owned by the same organization as abc1?	csv/203-csv/51.csv	ABC2|ABC3|ABC News 24
nt-11480	what circuit is listed below autodromo di pergusa, enna?	csv/204-csv/63.csv	Autodromo Nazionale Monza
nt-11481	how many rounds were held in the 2011 season?	csv/204-csv/375.csv	9
nt-11482	which track is longer? "ny weather report" or "country cousins"?	csv/203-csv/687.csv	"NY Weather Report"
nt-11483	who placed higher, bradl or gadea?	csv/204-csv/214.csv	Sergio Gadea
nt-11484	what competition was his top performance?	csv/203-csv/677.csv	European U23 Championships
nt-11485	how many races did she run after the 2008 olympics?	csv/204-csv/364.csv	11
nt-11486	how many years have the brewers competed in the nl?	csv/204-csv/319.csv	17
nt-11487	which team out of su agen and castres olympique had the most scored points?	csv/203-csv/322.csv	SU Agen
nt-11488	who was the coach of fc edmonton before miller?	csv/204-csv/832.csv	Harry Sinkgraven
nt-11489	which mayor of airan also held the position of first secretary for the minister of finance?	csv/201-csv/1.csv	Jules Alfred Le Tourneur du Coudray
nt-11490	how many times did don january win by at leas 10 strokes?	csv/204-csv/621.csv	1
nt-11491	how many single titles were on both the irish and german charts?	csv/204-csv/742.csv	3
nt-11492	how long did it take meck mothuli to finish the race?	csv/204-csv/669.csv	1:03:25
nt-11493	did big bang release more or less albums than 2ne1?	csv/204-csv/680.csv	More
nt-11494	in how many games did one of the teams score below 100 points?	csv/204-csv/941.csv	2
nt-11495	how many provinces have populations higher than 300,000?	csv/203-csv/152.csv	12
nt-11496	what district has the most persons per square kilometer?	csv/203-csv/212.csv	Castries
nt-11497	how many times did piotr place 1st in the 4x400m relay?	csv/204-csv/622.csv	4
nt-11498	how many times in total did ikangaa run the marathon in the olympic games?	csv/203-csv/370.csv	3
nt-11499	which member had the farther distance recorded, jari kuoppa, or arsi harju?	csv/203-csv/233.csv	Jari Kuoppa
nt-11500	how many players are not a junior?	csv/204-csv/526.csv	9
nt-11501	what is the number of states with more than 5 people elected?	csv/203-csv/562.csv	4
nt-11502	which athlete placed top?	csv/203-csv/865.csv	Tamara Press
nt-11503	kbmk and kbyz call signs both have a city of license listed as what city?	csv/203-csv/749.csv	Bismarck
nt-11504	who is older--francis bosschaerts or peter maes?	csv/204-csv/517.csv	Francis Bosschaerts
nt-11505	what was the last opponent the club played in august?	csv/204-csv/924.csv	Dynamo Dresden
nt-11506	if violet owned a texas memory systems ramsan 630, what kind of interface would it have?	csv/204-csv/152.csv	FC / InfiniBand
nt-11507	what team had the worst goal difference in the league?	csv/204-csv/135.csv	CD Villarrobledo
nt-11508	what hard drive has up to 1,200,000 iops but is not a ssd?	csv/204-csv/152.csv	NetApp FAS6240 cluster
nt-11509	which lake has the greatest elevation?	csv/203-csv/302.csv	Lac des Dix
nt-11510	what is the top album name?	csv/204-csv/911.csv	Rainbow Mini Album
nt-11511	what is the number of singles that made the billboards?	csv/204-csv/365.csv	2
nt-11512	how many players won at least later than 2010?	csv/204-csv/310.csv	15
nt-11513	who had the next best time after dusmetova.	csv/204-csv/174.csv	Zhang Li
nt-11514	which position did the montreal alouettes fill with their draft previous to their draft of peter moore?	csv/203-csv/676.csv	OT
nt-11515	which location has the most destinations?	csv/204-csv/888.csv	Hancock
nt-11516	which division two team played twice in the 2000s.	csv/202-csv/73.csv	Rye & Iden United
nt-11517	how many touchdowns did anthony hines and boo williams have altogether?	csv/203-csv/8.csv	29
nt-11518	how many ghostbusters games were released in 1990?	csv/203-csv/489.csv	3
nt-11519	which tournament had a prize no less than $1,100,000?	csv/203-csv/531.csv	The Open Championship (British Open)
nt-11520	one year, he had 10 assisted tackles. how many did he have the previous year?	csv/204-csv/957.csv	3
nt-11521	what was the only year there was no slogan?	csv/203-csv/498.csv	1967
nt-11522	how many acts did guntram have?	csv/204-csv/354.csv	3 acts
nt-11523	how many games did ohio state win in this 1982 season?	csv/203-csv/126.csv	9
nt-11524	what is the difference between the number of onthophagus obliquus species released and the number of sisyphus rubrus paschalidis released?	csv/204-csv/869.csv	76633
nt-11525	which location had the leargest attendeance?	csv/203-csv/794.csv	Orlando
nt-11526	which composer published first granville bantock or emil petrovics?	csv/204-csv/969.csv	Granville Bantock
nt-11527	what are the total amounts of times that prokom trefl sopot is listed as the champion?	csv/203-csv/341.csv	5
nt-11528	how many trams have a cream color in their livery?	csv/203-csv/717.csv	5
nt-11529	what is the last song listed on the table?	csv/203-csv/491.csv	"Lifes Bitter Pills"
nt-11530	how many times does tiger woods appear in the list?	csv/203-csv/230.csv	1
nt-11531	does pulaski county have more cities beginning with the letter "a" than montgomery county?	csv/204-csv/299.csv	yes
nt-11532	which parts have not been amended since it's creation?	csv/203-csv/679.csv	Part 2|Part 10|Part 11
nt-11533	what was the first year that there were no titles released on vinyl?	csv/203-csv/607.csv	2000
nt-11534	which division has the least teams for "t" teams?	csv/204-csv/563.csv	Veikkausliiga
nt-11535	what was the 1st leg score in the match between lamia and kastoria?	csv/203-csv/350.csv	4-2
nt-11536	who was the first team a.c milan played against in the uefa championship league?	csv/203-csv/675.csv	Benfica
nt-11537	what country with more than 20 total medals has the least amount of silver medals?	csv/203-csv/653.csv	Russia
nt-11538	how many hospitals have at least 1,000 beds?	csv/203-csv/216.csv	11
nt-11539	how many games have been held in minneapolis?	csv/203-csv/343.csv	6
nt-11540	how long did the 400m in erfurt, germany take for piotr kedzia?	csv/204-csv/622.csv	46.62
nt-11541	how many games more than chamaco valaguez did sangre chicana win?	csv/204-csv/171.csv	0
nt-11542	after the election, how many seats did the liberal democratic league win?	csv/202-csv/191.csv	34
nt-11543	how many singles were released in 2011?	csv/204-csv/613.csv	3
nt-11544	which venue has the largest result	csv/204-csv/913.csv	Chungshan Stadium, Taipei, Taiwan
nt-11545	where have they played more often, palau track and field stadium or the yap sports complex?	csv/204-csv/376.csv	Palau Track and Field Stadium
nt-11546	how many races did bend or complete in 1881?	csv/203-csv/584.csv	4
nt-11547	what was the total number of swimmers in the race?	csv/204-csv/160.csv	8
nt-11548	the last winner of the twelfth pondicherry assembly?	csv/204-csv/54.csv	L. Periyasamy
nt-11549	how many seasons were finished in 3rd place?	csv/204-csv/79.csv	2
nt-11550	how many airlines commenced operation after 2006?	csv/204-csv/163.csv	3
nt-11551	how long did sailor moon air for during season one originally?	csv/203-csv/758.csv	11 months
nt-11552	how long has fc shakhtyor salihorsk been playing in europe?	csv/203-csv/242.csv	14 years
nt-11553	how many people attended the game on 12/01/2013?	csv/204-csv/459.csv	242
nt-11554	what film did the actor star in after "street angel"?	csv/204-csv/707.csv	Crossroads
nt-11555	how many parties follow the ideology of social democracy?	csv/203-csv/139.csv	5
nt-11556	what are the number of times wexford is listed as the county on this chart?	csv/204-csv/777.csv	5
nt-11557	which publisher had the most projects?	csv/204-csv/398.csv	Electronic Arts
nt-11558	what was the difference in the 5 hoops between bulgaria and belarus?	csv/204-csv/979.csv	.067
nt-11559	what is the last title?	csv/204-csv/265.csv	Graves Ac Diuturnae
nt-11560	the lego movie was number one on february 9. what was the previous number one?	csv/204-csv/7.csv	47 Ronin
nt-11561	the only label that shares multiple albums is which?	csv/204-csv/394.csv	Ode
nt-11562	how many silver medals did venezuela win?	csv/204-csv/800.csv	3
nt-11563	what was the last year that they received first?	csv/203-csv/28.csv	2010
nt-11564	what country uses the mitsubishi l200 by their military?	csv/204-csv/430.csv	Japan
nt-11565	who was the opponent during the last week of the season?	csv/203-csv/672.csv	at Los Angeles Rams
nt-11566	what publication scored less than a 7.5 out of 10?	csv/204-csv/692.csv	GamePro.com
nt-11567	how many prions were identified in 2012?	csv/203-csv/589.csv	1
nt-11568	how long did it take for heidfeld to finish?	csv/204-csv/740.csv	1:31:65.924
nt-11569	who has won the most total snowboarding medals?	csv/203-csv/308.csv	Kelly Clark
nt-11570	who has the lowest total, barry county or benton county?	csv/203-csv/660.csv	Benton
nt-11571	who was the next loser after john o'connor	csv/204-csv/252.csv	Ronald O. Bramhall
nt-11572	what is the difference between the obama# and mccain# in benton county?	csv/203-csv/660.csv	2130
nt-11573	what was the last baekje temple?	csv/204-csv/465.csv	Uija
nt-11574	how many more golds did russia have than germany?	csv/204-csv/308.csv	6
nt-11575	which devanagari transliteration is listed on the top of the table?	csv/204-csv/564.csv	ए / े
nt-11576	what year was the last license plate issued?	csv/203-csv/379.csv	2010
nt-11577	what was the top thrust achieved by a lyul'ka engine before 1980?	csv/203-csv/823.csv	13,300 kg
nt-11578	what was the name of the competition where the top position was earned?	csv/203-csv/646.csv	Asian Championships
nt-11579	how many drivers are racing with a co-driver from a different country?	csv/203-csv/667.csv	1
nt-11580	in what year was the last season of cbs's play-by-play?	csv/203-csv/773.csv	1969
nt-11581	in how man years did ifk finish in at least 5th place.	csv/204-csv/42.csv	11
nt-11582	what was the date of the first game?	csv/204-csv/658.csv	Saturday, April 14
nt-11583	what are the total number of competitions held in march?	csv/204-csv/52.csv	2
nt-11584	how many other appearance did this artist make in 2005?	csv/204-csv/643.csv	3
nt-11585	which district in saint lucia has a land area listed, but has no population?	csv/203-csv/212.csv	Forest Reserve
nt-11586	how many songs made it into the top 10 us charts?	csv/203-csv/830.csv	2
nt-11587	who was the opponent after guinea in 1989?	csv/204-csv/836.csv	Colombia
nt-11588	who is above michigan in years of participation.	csv/203-csv/502.csv	Michigan Tech
nt-11589	how many wins did the chiefs have in the 1974 season?	csv/204-csv/947.csv	5
nt-11590	what was the only song to have 6 in us rap?	csv/204-csv/56.csv	"Mistadobalina"
nt-11591	the division 1 team (according to the 2010 northern football league season) that was founded previous to the lalor football club was which team?	csv/204-csv/959.csv	Northcote Park Football Club
nt-11592	how many years did david plouffe serve?	csv/204-csv/598.csv	2
nt-11593	on what date is there no score for a competition?	csv/203-csv/331.csv	16 October 2004
nt-11594	whose weight is the heaviest among the following: fabiana de oliveira, helia souza, or sheilla castro?	csv/203-csv/219.csv	Sheilla Castro
nt-11595	what was the average number of weeks that "let your yeah be yeah" spent on all of the different charting systems?	csv/203-csv/877.csv	56
nt-11596	what was the largest consecutive wins did the brisbane broncos have in their 2007 season?	csv/203-csv/294.csv	5
nt-11597	what circuit is after symmons plains raceway?	csv/203-csv/271.csv	Winton Motor Raceway
nt-11598	which is the best area to find a pinus ponderosa with the longest needles?	csv/202-csv/215.csv	Columbia
nt-11599	how many points did iowa score in the swimsuit round?	csv/203-csv/523.csv	9.267
nt-11600	which country has the most in total gdp?	csv/203-csv/296.csv	South Africa
nt-11601	to what teams other than alabama did the tigers lose in 2009?	csv/204-csv/858.csv	Nebraska
nt-11602	how many episodes had a consecutive rating over 11%?	csv/204-csv/768.csv	7
nt-11603	which bridge is longer, old youngs bay bridge or ellsworth street bridge?	csv/204-csv/507.csv	Old Youngs Bay Bridge
nt-11604	fairground street bridge and confederate avenue brick arch bridge were both built in which county?	csv/204-csv/799.csv	Warren
nt-11605	in which poll source did cuomo earn his top percentage rating?	csv/204-csv/481.csv	Siena
nt-11606	how many skiers represented norway in the men's 15 kilometre classical?	csv/204-csv/81.csv	4
nt-11607	how long did it take elin backman to finish the race?	csv/204-csv/401.csv	24.13
nt-11608	what is the last tv show he was in the in 90's?	csv/203-csv/710.csv	The Lady in Question
nt-11609	was their total record positive or negative?	csv/204-csv/918.csv	negative
nt-11610	which date is listed after july 20th, 2012?	csv/204-csv/376.csv	18 July 2012
nt-11611	how many countries other than spain placed 2nd in the national final category?	csv/204-csv/809.csv	6
nt-11612	how many conferences attended the 2011 fcrc?	csv/204-csv/916.csv	7
nt-11613	what is the average of years	csv/204-csv/498.csv	1876
nt-11614	did crystal-eizou venus or crystal-eizou grace make tawawana 18 sai shoko goto?	csv/203-csv/365.csv	Crystal-Eizou Venus
nt-11615	what is the pinyin transliteration of the first name in the table?	csv/204-csv/733.csv	Mǎ Níngér
nt-11616	how many stamp sets were released in the year 1975?	csv/203-csv/153.csv	5
nt-11617	whic network is the only one also known as "cellcard"?	csv/203-csv/202.csv	Mobitel
nt-11618	which interferometer has the highest maximum baseline?	csv/203-csv/279.csv	SUSI
nt-11619	was the 1st match score combined between empor rostock and conflans at least 40?	csv/204-csv/230.csv	Yes
nt-11620	besides david aaron kessler, what other person was in office under bill clinton?	csv/203-csv/559.csv	Jane Ellen Henney, M.D.
nt-11621	who was the first person born?	csv/203-csv/449.csv	George Cecil Ives
nt-11622	what is the difference in gauge between works numbers 541 and 542?	csv/204-csv/30.csv	32 mm
nt-11623	which nfl blitz installment was released in the same year as nfl blitz special edition?	csv/203-csv/272.csv	NFL Blitz 20-02
nt-11624	which player has the most years in the nba?	csv/203-csv/622.csv	Dikembe Mutombo
nt-11625	how many losses were there in the month of september?	csv/203-csv/382.csv	2
nt-11626	which rider finished first?	csv/204-csv/603.csv	Marc Márquez
nt-11627	what were the total number of times filmfare awards can be seen listed on this chart as the award ceremony?	csv/203-csv/757.csv	2
nt-11628	which player has the highest win percentage?	csv/204-csv/342.csv	Philippe Saint-André
nt-11629	the game on which date had the most attendance?	csv/203-csv/343.csv	January 4, 1994
nt-11630	what is the total time that habbo was in operation in the people's republic of china?	csv/203-csv/46.csv	1 year, 1 month
nt-11631	when did the first provincial representative for gilbert plains take office?	csv/203-csv/345.csv	1903
nt-11632	how many number of 1 acts were there?	csv/203-csv/501.csv	5
nt-11633	how many cars were created before 1960?	csv/203-csv/717.csv	5
nt-11634	how many years was the distance greater than 9 meters?	csv/203-csv/715.csv	0
nt-11635	who won at least 3 times in the mens?	csv/203-csv/787.csv	Dick Hooper (IRL)
nt-11636	the team to finish first after denso sc	csv/203-csv/561.csv	Kyoken Kyoto
nt-11637	what was the next single released after "melting pot?"	csv/204-csv/672.csv	"Good Morning Freedom"
nt-11638	which game date shows the least in the final score for a win?	csv/203-csv/522.csv	November 14
nt-11639	how many german racers finished the race?	csv/204-csv/214.csv	4
nt-11640	what was the last competition this competitor competed in?	csv/204-csv/759.csv	European Championships
nt-11641	what is the last listed pennant?	csv/204-csv/568.csv	F185
nt-11642	four ot picks in round four were shawn gifford, ryan donelly and andrew carter. who was the other pick?	csv/203-csv/676.csv	Kelly Bates
nt-11643	which year has the most buildings listed?	csv/204-csv/872.csv	1974
nt-11644	who was the top performer from russia?	csv/204-csv/950.csv	Dmitry Lobkov Russia
nt-11645	what is the number of singles featured in this table?	csv/204-csv/613.csv	5
nt-11646	how many quarries opened before 1892?	csv/203-csv/2.csv	22
nt-11647	how many points did the nuggets win by on april 9?	csv/204-csv/833.csv	24
