id	utterance	context	targetValue
nt-12851	how many games were won by more than 3 points?	203-513.csv	3
nt-12852	what season was the only round 1?	204-985.csv	2006/07
nt-12853	how many songs scored less than 10 points?	203-803.csv	2
nt-12854	which album had more, bonafide or intentions?	204-654.csv	Bonafide
nt-12855	which song is last on the list?	204-911.csv	Come On! Come On! (Digital Single)
nt-12856	wong chin hung was transferred to his new team on what date?	204-968.csv	9 January 2013
nt-12857	total goals scored by spence in the season	204-467.csv	15
nt-12858	was the score in the 1st match between svendborg and goteborgs kvinnliga the same as the score in the secon match?	204-230.csv	No
nt-12859	are there more or less than 8 columns in the table?	204-133.csv	less
nt-12860	how much taller is thomas pearson than garreth lodge?	203-418.csv	.15
nt-12861	what is the next race listed after the sfp 250?	204-508.csv	North Carolina Education Lottery 200
nt-12862	what is the only part to be first released in 2008?	203-679.csv	ISO/IEC 15938-12
nt-12863	how many v6 engines are on this list?	203-406.csv	1
nt-12864	who has more artist credits, mink or willy?	204-471.csv	Mink
nt-12865	what was the number of goals scored against faroe islands?	203-655.csv	2
nt-12866	who was the last winner of the western open(2013)?	203-94.csv	Zach Johnson
nt-12867	how many ivy league schools are in new york?	203-592.csv	2
nt-12868	what version was the only alpha release?	203-743.csv	2.0
nt-12869	this first district representative lives in devil's tower.	204-887.csv	Ogden Driskill
nt-12870	who was the opponent in the first game the san antonio spurs won in december 1976?	204-941.csv	Milwaukee Bucks
nt-12871	which season was the only season the team placed in tier 4?	204-79.csv	1998/99
nt-12872	what is the venue right below jna stadium, belgrade (a)?	204-453.csv	Idrætsparken, Copenhagen (H)
nt-12873	tell me an engine that was used by at least 3 different teams.	204-864.csv	Porsche 3.0L Flat-6
nt-12874	total number of gangster games released.	204-236.csv	18
nt-12875	was the first loss of the season at home or away?	203-158.csv	away
nt-12876	dong biwu served in 1975. who was the previous president?	204-873.csv	Liu Shaoqi
nt-12877	what is the total of dates?	204-294.csv	12
nt-12878	was the foe an enemy aircraft or enemy fighter on 4 may 1918 @ 1025 hours?	204-353.csv	Enemy fighter
nt-12879	in what season did visby if gute fk finish first in division 2 tier 3?	204-117.csv	1993
nt-12880	is commodore associated with the u. k. or usa?	203-241.csv	U.K.
nt-12881	what was the difference between the fastest and slowest speed during the year?	203-704.csv	101.74
nt-12882	did the artist fare better on the us chart or the us r&b chart?	204-394.csv	US R&B
nt-12883	what is the number of ties?	203-242.csv	7
nt-12884	which song did better on the uk singles chart, "til the day" or "bleach"?	203-545.csv	Til the Day
nt-12885	in 1948 what was their percentage?	204-469.csv	.462
nt-12886	what is the longest title reign after champion joe calzaghe?	203-107.csv	5 years, 5 months, 3 days
nt-12887	how many games did the 1987 chicago cubs play in august?	203-344.csv	28
nt-12888	what is the new municipality of tyros?	200-38.csv	South Kynouria
nt-12889	in which two competitions did japan lack goals?	204-371.csv	2006 AFC U-17 Championship qualification|2008 AFC U-19 Championship
nt-12890	how many companies fall under the ace category	204-988.csv	22
nt-12891	who was sent home before patrick?	204-945.csv	Bianca
nt-12892	how many years in does the table cover?	203-367.csv	30
nt-12893	name two events in which mayer competed before he won the bangkok universiade.	203-429.csv	European Championships|Universiade
nt-12894	what was the most consecutive losses for the mercury in this season?	203-689.csv	3
nt-12895	how many results were at least 45?	204-204.csv	6
nt-12896	which team made their first appearance in the same tournament as the perth scorchers?	204-642.csv	Sydney Sixers
nt-12897	what is the number of networks listed in the table?	203-756.csv	3
nt-12898	who was head coach of the team after archie stalcup?	203-814.csv	Phil Longo
nt-12899	how many reigned more than 50 years?	203-298.csv	4
nt-12900	how many combined goals were scored on november 15, 2008?	203-656.csv	2
nt-12901	what is the total number of countries participating this season	204-40.csv	14
nt-12902	number of cities in new jersey where the korean population is greater than 15%	204-190.csv	3
nt-12903	how many teams had at most an attendance of 1,000?	204-168.csv	6
nt-12904	how many players are reserve team players?	204-753.csv	19
nt-12905	what is the total number of matches?	204-235.csv	233
nt-12906	which opponent scored the least amount of points against them in a game?	203-720.csv	Rutgers
nt-12907	county has altoona and augusta?	201-13.csv	Eau Claire
nt-12908	when was the last wimbledon won?	204-196.csv	1974
nt-12909	did jason leffler race for braun racing or michael waltrip racing?	203-131.csv	Braun Racing
nt-12910	which division as the most entries?	203-533.csv	Division 2
nt-12911	how many total players withdrew from the 2010 french open tennis competition?	204-188.csv	7
nt-12912	who took the least time to complete egot?	204-673.csv	Robert Lopez
nt-12913	does vigerbo university or william penn university have a higher student enrollment?	204-501.csv	Viterbo University
nt-12914	who had the largest win percentage?	204-342.csv	Philippe Saint-André
nt-12915	how long does grishma last?	202-50.csv	May to July
nt-12916	how many times did grigorian have a match in belgium?	204-53.csv	13
nt-12917	who did the tigers face for their first win of the 2008 season?	204-858.csv	The Citadel*
nt-12918	in what year did he carry for the furthest yards?	204-914.csv	1984
nt-12919	how many athletes were faster than 12.40 seconds?	203-211.csv	11
nt-12920	when did ádám szalai make his first international goal?	203-551.csv	8 October 2010
nt-12921	how many riders manufacturer is honda?	204-352.csv	3
nt-12922	what version is the only one to appear in a movie scene?	203-289.csv	Axwell Remix
nt-12923	what is the name of the only nation that did not earn any bronze medals?	203-377.csv	Egypt
nt-12924	what name comes after santiago romero's name on the list?	204-753.csv	Alexis Rolin
nt-12925	how many players were born before 1988?	203-116.csv	5
nt-12926	how many home games were played?	203-47.csv	8
nt-12927	what is the last republican listed?	203-409.csv	Steve Scalise
nt-12928	which spanish tribunal was the only one to not have any autos da fe during this time period?	203-303.csv	Las Palmas
nt-12929	other members of the state regents from tulsa besides joseph l. parker jr.	204-68.csv	William Stuart Price
nt-12930	how many consecutive races in a row was ayrton senna the winning driver?	203-408.csv	3
nt-12931	how many defendants were acquitted, if any?	202-126.csv	2
nt-12932	what's the next single after "wide open road"?	203-426.csv	"Bury Me Deep in Love"
nt-12933	how many runs batted in did darren daulton have?	204-486.csv	567
nt-12934	what match did australia ii score the same point as liberty?	203-826.csv	September 22, 1983
nt-12935	what is the number of games that lawrence roehm started in?	204-170.csv	7
nt-12936	who was the previous winner before john henry phelan in 1951?	203-509.csv	General Joseph L. Collins
nt-12937	who did ohio state play before indiana on october 23?	203-126.csv	at #15 Illinois
nt-12938	how many commissioners of food and drugs did george w bush appoint?	203-559.csv	4
nt-12939	how long was there between tarpan seasons and antologie?	204-529.csv	2 years
nt-12940	who was picked after roy lester?	203-735.csv	Bobby Wilson
nt-12941	is almería or córdoba's density 72.4/km2?	203-3.csv	Córdoba
nt-12942	what is the total number of schools to join before 1960?	203-591.csv	11
nt-12943	how many athletes earned more than 1,100 points in the riding competition?	204-731.csv	11
nt-12944	what is the total of brands affecting dermatology therapeutic area?	204-610.csv	3
nt-12945	which event had higher attendance, january 24, 1994, or december 23, 1993?	203-343.csv	January 4, 1994
nt-12946	find the country of the first speaker whose name is unknown.	204-782.csv	Bolivia
nt-12947	how many marlboro tours did carlo guieb win?	204-694.csv	2
nt-12948	total number of players that signed in march?	204-783.csv	7
nt-12949	which athlete completed the race in the same time as jan bazen?	204-912.csv	Arnulf Sunde
nt-12950	how many low zip codes are there in total?	204-279.csv	40
nt-12951	which category of downloadable content had the most releases?	204-587.csv	Multiplayer Maps
nt-12952	what year was mick jagger's best of album released?	200-22.csv	2008
nt-12953	what was the finishing place after the 2002-2003 season?	204-186.csv	11th
nt-12954	who did the club play its first match against?	204-924.csv	Bayer Uerdingen
nt-12955	after saturday, april 14, when was the other win?	204-658.csv	Saturday, May 5
nt-12956	which event had the most casualties?	204-899.csv	1965 Palm Sunday tornado outbreak
nt-12957	what was the highest amount of points scored in a single game in the second round of the 198485 greek cup?	203-350.csv	7
nt-12958	how many townships are there in pope county?	203-510.csv	19
nt-12959	which player comes below murle breer	204-926.csv	Sharon Miller
nt-12960	szalai scored only one more international goal against all other countries put together than he did against what one country?	203-551.csv	San Marino
nt-12961	does each competition have an opponent listed?	203-5.csv	yes
nt-12962	what television title did she perform in directly after loose women?	203-224.csv	I'd Do Anything
nt-12963	how many matches have been won by wales?	203-634.csv	3
nt-12964	number of years with no victories	203-14.csv	4
nt-12965	what was the next venue after colombo, sri lanka on march 28?	204-913.csv	Beirut Municipal Stadium, Beirut, Lebanon
nt-12966	prior to over the rainbow, how many previous television appearances did kerry ellis have?	203-224.csv	5
nt-12967	how many models used the redtop engine?	203-525.csv	4
nt-12968	how many films is she currently filming?	204-57.csv	5
nt-12969	how many countries had two athletes representing their country?	204-41.csv	2
nt-12970	what is the total number of rounds?	204-234.csv	5
nt-12971	which canadian city had the most passengers traveling from manzanillo international airport in 2013?	203-515.csv	Calgary
nt-12972	how many times has he played against honduras?	204-774.csv	2
nt-12973	whose time is more than. 24.00?	204-401.csv	Elin Backman
nt-12974	what was the first country on the list to not place in the national finals?	204-809.csv	Finland
nt-12975	how many people live in micoud?	203-212.csv	16,284
nt-12976	how many times have the seattle sounders finished the regular season higher than 4th place?	204-463.csv	4
nt-12977	who completed egot the earliest year?	204-673.csv	Richard Rodgers
nt-12978	what order is listed first at the top of the table?	204-737.csv	N31
nt-12979	how many employers have under 300 employees?	203-737.csv	5
nt-12980	how many diekirch districts also have diekirch as their canton?	201-43.csv	2
nt-12981	how many times has rowell been nominated for a daytime emmy?	204-504.csv	3
nt-12982	how many chips total are there?	204-416.csv	8
nt-12983	name a builder with "and" in the name.	203-313.csv	Harland and Wolff
nt-12984	how many total assists per game did 2013 eurobasket have?	203-527.csv	0.2
nt-12985	what are the number of times the united states is listed as the country?	204-126.csv	10
nt-12986	what is the total amount of times they played against opponent @min?	203-536.csv	2
nt-12987	how many teams other than italy have qualifications?	204-735.csv	7
nt-12988	how many more silver medals were handed out than gold?	204-413.csv	1
nt-12989	how many roman catholic dioceses were established in angola before 1990?	204-876.csv	14
nt-12990	how many times has this athlete not finished in a competition?	204-760.csv	1
nt-12991	other than rough cut, name another movie that he won an award for in 2008.	204-838.csv	Hong Gil-dong
nt-12992	who had the most seats after the election?	203-798.csv	Liberal and Country League
nt-12993	how many seasons did the team score at least third?	204-589.csv	4
nt-12994	which player was born last?	203-481.csv	Victor Le Guennec
nt-12995	what was the difference in points in the game on october 30th against bury?	203-368.csv	1
nt-12996	does 15 august 1987 or 18 august 1987 held the more attendance?	204-495.csv	15 August 1987
nt-12997	which season was more successful, 2007-2008 or 2005-2006?	204-636.csv	2007-08
nt-12998	did japan have more starting appearances in the 2013 eaff east asian cup or 2007 fifa u-17 world cup?	204-371.csv	2013 EAFF East Asian Cup
nt-12999	how many are in the palakkad district?	204-851.csv	10
nt-13000	how many consecutive years was there a hard surface at the championship?	203-359.csv	9
nt-13001	how many total seasons are given in the chart?	204-985.csv	4
nt-13002	how many total honda engines were there?	203-99.csv	4
nt-13003	what was the first movie ishaan dev created a song for?	204-546.csv	The Tiger
nt-13004	what is the total number of women executed between 2000 and 2010?	204-867.csv	9
nt-13005	which team was larger than the rest?	204-162.csv	Ducati Marlboro Team
nt-13006	which tour was the only one to take place in december?	204-634.csv	Super Series Masters Finals
nt-13007	what is the total number of wisconsin badgers on the american roster for women's ice hockey in the 2010 winter olympics?	204-490.csv	7
nt-13008	who else won this award the same year as nick cheung?	204-935.csv	Chin Kar Lok
nt-13009	what is the total number of nobel prize winners on the list?	204-665.csv	2
nt-13010	total number of episodes released in region 2 in 2007	203-461.csv	20
nt-13011	what was the total number of destroyers completed in august 1939?	203-404.csv	2
nt-13012	which competitor finished immediately after karl hahnel?	204-521.csv	Ettore Rivolta
nt-13013	which weights more a ut507 salvage tug or a ut515 salvage tug?	203-201.csv	UT515 Salvage tug
nt-13014	what is the name of the last venue on this chart?	204-52.csv	Nagai Stadium, Osaka
nt-13015	what was the total number of events held in 1966?	204-536.csv	29
nt-13016	how many seasons other than 1999 was their a spring series movement?	204-42.csv	2
nt-13017	what is the total population of all the counties combined?	204-778.csv	3,325,307
nt-13018	was ernst gaedckens a platoon leader or a commander?	203-71.csv	Platoon Leader
nt-13019	which team had the fewest lost games?	203-254.csv	Paulistano
nt-13020	what was the next team to end after the london lions?	203-168.csv	Canterbury Crusaders
nt-13021	what was the total attendance at the wright state and loyola games?	204-459.csv	551
nt-13022	how many games was the longest consecutive win streak?	204-565.csv	4
nt-13023	how many episodes were there where nobody was sent home?	204-945.csv	1
nt-13024	how many consecutive years did a volkswagen win world car of the year?	203-838.csv	2
nt-13025	who had the largest percentact in 1971?	203-163.csv	Serbs
nt-13026	in how many games did they score at least 30 points?	203-478.csv	4
nt-13027	how many seasons had combined tackles of 70 or more?	204-756.csv	5
nt-13028	the difference between the 1 rank defenses and days	203-678.csv	1,219
nt-13029	who finished after sabina veit?	204-401.csv	Elin Backman
nt-13030	which artists scored at least 16 for composition?	203-186.csv	Charles Le Brun|Guercino|Raphael|Rubens
nt-13031	what is the name of the bell with the weight of only 425 kg?	203-283.csv	Petrus
nt-13032	what was the total attendance in january 2009?	203-290.csv	55,603
nt-13033	what is the highest number of goals scored by senijad ibri&#269;i&#263; in a season?	203-767.csv	35
nt-13034	how many judges were appointed by president carter?	203-563.csv	13
nt-13035	how many years are there in a season?	204-428.csv	1
nt-13036	which candidate had the most votes?	204-736.csv	James Kinney
nt-13037	calculate the difference in the number of gold medals won between venezuela and colombia.	204-771.csv	7
nt-13038	how long did it take maryam yusuf jamal to finish the 3000 meter at the bislett games oslo?	204-766.csv	8:28.87
nt-13039	how many athletes are from kenya?	204-669.csv	5
nt-13040	average number of goals scored by players from scotland	204-159.csv	1
nt-13041	what are number of friendly competitions that took place in which the score was 4-1?	203-504.csv	1
nt-13042	are more of the amateur draft picks from canada or the united states?	204-385.csv	Canada
nt-13043	tell me the number of stations licensed in fort wayne.	204-12.csv	5
nt-13044	what are the number of times hard appears as the surface?	204-47.csv	12
nt-13045	which country produced the player who placed last?	204-679.csv	United States
nt-13046	what are the total number of athletes representing bulgaria?	203-211.csv	2
nt-13047	which team won the leinster senior club hurling championships previous to the last time birr won?	204-470.csv	Ballyhale Shamrocks
nt-13048	which clubs have no nickname?	203-664.csv	East Gippsland United¹|Newborough/Yallourn
nt-13049	what's the number of people who attended the chelsea game in 29 august 1987?	204-495.csv	16,075
nt-13050	who was second more, scott pfeifer or sean nedohin?	204-747.csv	Scott Pfeifer
nt-13051	which coach listed started first?	204-95.csv	Ed Weir
nt-13052	how many gold medals did brazil win?	204-232.csv	13
nt-13053	what type of surface was played on in the first game where the opponent in the final included an american?	204-196.csv	Clay
nt-13054	how many times is detroit listed as a destination?	204-215.csv	6
nt-13055	are there at least 4 teams in the column of team 2?	204-324.csv	Yes
nt-13056	how many consecutive trio shows did charmaine sheh do before being on another variety program?	203-631.csv	34
nt-13057	are there more or less inc party winners than there are bjp party winners?	204-683.csv	less
nt-13058	the 1987 syracuse orangemen football team scored their largest number of points in a game conducted on october 24th, 1987 at the carrier dome in syracuse, ny; who was the oposing team in that match?	203-720.csv	Colgate
nt-13059	which stadium has the smallest capacity?	204-750.csv	VT Group Sports Ground
nt-13060	who was the only winner of the ukrainian basketball super league to win winner once?	204-874.csv	Donetsk
nt-13061	in which year did she have the least amount of awards or nominations?	203-757.csv	2006
nt-13062	how many passengers were handled in an airport in spain?	203-340.csv	217,548
nt-13063	how many of mccullough's bridges were completed in 1922	204-507.csv	2
nt-13064	how many times has this competitor placed 5th or better in competition?	204-622.csv	13
nt-13065	what is the name of the place listed after dallas?	204-279.csv	Darlow
nt-13066	which party, democratic or republican, has a better ratio of active to inactive voters?	200-35.csv	Democratic
nt-13067	what is the total number of medals given?	203-314.csv	24
nt-13068	which album hit the highest spot on the uk albums chart?	204-928.csv	Good Deeds and Dirty Rags
nt-13069	which countries had more gold medals than kazakhstan?	204-383.csv	China|Malaysia|Japan|South Korea
nt-13070	how many events were won in malaysia?	203-299.csv	2
nt-13071	out of 30 top competitors, what number of those are from norway?	204-120.csv	3
nt-13072	how many surfaces are grass?	204-94.csv	2
nt-13073	how many losses did the tram incur?	204-936.csv	4
nt-13074	what racer finished with the same time as the fastest norwegian skater?	204-912.csv	Jan Bazen
nt-13075	how many uci europe tour competitions are recorded in the chart?	204-4.csv	4
nt-13076	which canton falls under the date of law of 24 february 1843 and has a population of 3,966?	201-43.csv	Grevenmacher
nt-13077	what was the last year this team played in the league?	204-676.csv	2008
nt-13078	when was number 4102 entered into service?	203-27.csv	30 Oct 1953
nt-13079	what is the number of achievements listed for ito?	203-215.csv	6
nt-13080	how many total years did sir patrick duncan serve in office?	203-89.csv	6
nt-13081	who was deputy judge before rafael erich?	204-301.csv	Wang Ch'ung-hui
nt-13082	who is the previous team to italy (ita) italy ii?	204-397.csv	Switzerland (SUI) Switzerland I
nt-13083	how many races in 2004, did johnny murtagh not make more than 50,000 dollars in prize money?	203-282.csv	3
nt-13084	which college was the last to be founded.	203-610.csv	Quinnipiac University
nt-13085	which is the next bbca with the number 26 and its transmitter	204-270.csv	Kielder
nt-13086	what is the number of the only diesel locomotive from edwards rail car company?	204-77.csv	M-100
nt-13087	how many countries won at least 1 gold and 1 silver medal?	203-175.csv	5
nt-13088	what publication scored the most?	204-692.csv	Hardcore Gamer Magazine
nt-13089	whom is listed last?	204-733.csv	Lin Sang
nt-13090	who is the last athlete?	204-726.csv	Moritz Geisreiter
nt-13091	who resigned his senate seat after being elected vice-president of the united states?	203-851.csv	Walter Mondale (DFL)
nt-13092	how was the only player to have a transfer fee of 0.67m?	203-237.csv	Nuno Capucho
nt-13093	are there at least five tracks featuring sandy on the 2005 best of benassi bros. album?	203-771.csv	Yes
nt-13094	name the male/female winners in the 1996 budapest half marathon.	204-403.csv	Zoltán Káldy|Simona Staicu
nt-13095	how long did the tour of libya last?	204-409.csv	17-23 March
nt-13096	is each white strip discontinued?	204-625.csv	no
nt-13097	who is the only player whose last team was chemosvit svit?	204-847.csv	Stefan Svitek
nt-13098	what is the total population of burnett township?	203-510.csv	452
nt-13099	how many states have done executions in 2014?	203-9.csv	5
nt-13100	which nation heard the most total medals?	203-608.csv	Slovakia
nt-13101	what is the next cartoon directed by robert mckimson after le quiet squad?	203-338.csv	Bomb Voyage
nt-13102	how many different opponents did baljic play?	203-179.csv	9
nt-13103	how many of these cars are operational?	203-717.csv	12
nt-13104	which species have at least 87% sequence identity?	204-358.csv	Pan troglodytes|Nomascus leucogenys|Mus musculus|Bos Taurus|Sorex araneus|Monodelphis domestica|Gallus gallus|Meleagris gallopavo|Taeniopygia guttata
nt-13105	which category has the same total number as election result?	204-223.csv	Seats up for election
nt-13106	how many consecutive games did the denver broncos win to start the 1998 season?	203-114.csv	13
nt-13107	in what year did the buick engine start in 1st?	204-939.csv	1985
nt-13108	how many other models are the same length as the m1898 carbine?	204-343.csv	4
nt-13109	how many people live in kilifi?	204-778.csv	1,109,735
nt-13110	who scored higher, argo ader for the quickstep or lauri pedaja for the paso doble?	204-711.csv	Argo Ader
nt-13111	how long after their round 1 finish did it take to reach round 1 again?	204-58.csv	12 years
nt-13112	what was the difference, in time, between the first place competitor and the third place competitor?	204-862.csv	+0.400
nt-13113	how many films were from argentina?	204-652.csv	1
nt-13114	how many games were won?	203-126.csv	9
nt-13115	on what date was the last game in which cardiff city f.c. scored 2 goals?	203-368.csv	27 Apr
nt-13116	what is the only title listed for 1999?	203-788.csv	Alice's Adventures in Wonderland
nt-13117	what is the total medal count for ukraine?	203-653.csv	7
nt-13118	the auckland aces and yorkshire carnegie qualified on what date?	204-642.csv	10 October 2012
nt-13119	name a month that there were two consecutive experiments in the same month.	204-222.csv	April
nt-13120	which season was more successful, 2012-13 or 2011-12.	204-589.csv	2011-12
nt-13121	how many winners had at least 50,000 votes?	204-252.csv	38
nt-13122	who was the opponent in the least attended game?	204-755.csv	Philadelphia Eagles
nt-13123	did matt win more stars overall than myleene?	204-628.csv	No
nt-13124	what was the next movie after kurradu?	203-157.csv	Crook: It's Good To Be Bad
nt-13125	what is the greatest number of consecutive wins that the bears had against any opponent?	204-207.csv	5
nt-13126	what year was the only year where the majority was 4?	203-95.csv	1876
nt-13127	who is the first person on the list to play less than 20 minutes?	204-292.csv	Tina McKenzie
nt-13128	which representative is listed next after hank coe?	204-887.csv	R. Ray Peterson
nt-13129	in how many television programs has kerry ellis played a role other than "herself"	203-224.csv	2
nt-13130	what home team had at least 4000 people in attendance?	204-146.csv	Yeovil Town
nt-13131	how many years was the cesail mine connected?	203-2.csv	41
nt-13132	in 2000, did world mine production according to usgs estimates produce more tons or less tons of output of niobium minerals than in 2002, when a total of 29,900 tons was estimated to have been mined?	203-59.csv	more
nt-13133	what is the difference in points between chris amon and jim clark?	204-641.csv	5
nt-13134	which single is the most in terms of how many times it charted?	201-40.csv	"Freak Me"
nt-13135	the first song on prophets vs. profits is called what?	203-37.csv	"Ova Here"
nt-13136	year with largest number of candidates selected	203-330.csv	1990
nt-13137	how long did robert kubica take to complete the race?	203-52.csv	1:36:24.227
nt-13138	which game was higher scoring by nebraska, sept 1 or sept 8?	204-294.csv	Sept 1
nt-13139	which one of the players on the list weighs the least?	204-612.csv	Aaron Brown
nt-13140	which country was the venue in the most number of times?	203-384.csv	Poland
nt-13141	how many total events did she take place in?	204-298.csv	22
nt-13142	how many champions were from norway?	203-20.csv	0
nt-13143	how many presidents were part of the whig party?	203-800.csv	4
nt-13144	how many days was the longest season of grande fratello?	203-397.csv	183
nt-13145	who is the player with the greatest number of matches played?	203-221.csv	Archie Thompson
nt-13146	how many times did she finish above her result from the 1995 world indoor championships?	204-503.csv	1
nt-13147	in which year were the least amount of jamaicans granted british citizenship?	203-467.csv	1997
nt-13148	what is the difference area for lubango and luanda	204-876.csv	116,926
nt-13149	what is the difference between dennis rodman's offensive rebounds and robert parish offensive rebounds?	203-532.csv	11
nt-13150	which party had more staying councilors?	204-223.csv	Conservatives
nt-13151	who is the oldest living gay, lesbian, or bisexual famous person with a last name from i-j?	203-449.csv	Richard Isay
nt-13152	at the 2006 gran premio telmex, did oriol servia or katherine legge complete more laps?	204-496.csv	Oriol Servià
nt-13153	in how many meetings did kaseorg place 10th or better?	204-202.csv	6
nt-13154	how many total films has she starred in?	203-157.csv	8
nt-13155	which has a distance of more than 1 kilometer but less than 2 kilometers?	203-273.csv	Bizen-Mikado
nt-13156	what are the number of floors the us bank plaza has?	204-489.csv	19
nt-13157	how many times does the united states appear under the men's team column?	204-132.csv	3
nt-13158	how many combined silver medals did china, india, and japan earn ?	203-165.csv	13
nt-13159	in how many stadiums other than notre dam stadium did the fighting irish play in during the 1946 season?	204-157.csv	4
nt-13160	what is the total amount of games activision developed?	203-489.csv	4
nt-13161	who name is listed last?	204-425.csv	Elana Dykewomon
nt-13162	"you're not so easy to forget" and "the lonely side of town" both come from which album?	204-500.csv	After Dark
nt-13163	what was the previous film produced before devakanya?	204-961.csv	Dhaasippen or Jothi Malar
nt-13164	what album won before borrowed time did in 2006?	204-655.csv	Magic City
nt-13165	which place has the highest number of counties?	204-356.csv	Yosemite National Park
nt-13166	how many artists had, at most, 40 points?	204-915.csv	3
nt-13167	total number of markers from in callicoon, new york and forestburg, new york, combined.	204-176.csv	12
nt-13168	in what year was civallero's first listed achievement?	203-734.csv	1999
nt-13169	who won bronze before valeranga in 1960-61?	203-683.csv	Eik-Tønsberg
nt-13170	list each team with the most draws.	203-171.csv	Plaza Amador|Chorrillo F.C.
nt-13171	which songwriters are credited with the least songs?	203-228.csv	D. Vanderpool|R. Hall
nt-13172	what is the number of films produced in the 2000s?	203-393.csv	7
nt-13173	true/false: all years go in consecutive order?	204-18.csv	true
nt-13174	which constituency is listed on top?	203-627.csv	Carlow-Kilkenny
nt-13175	what was the first role kajal played?	203-451.csv	Diya's sister
nt-13176	which state has the largest amount of judges to serve?	203-563.csv	TX
nt-13177	name each institution with enrollment numbers above 4,000?	203-518.csv	Eastern University|Wilkes University
nt-13178	who is above 5th edition	204-685.csv	Roberto X. Traba Velay
nt-13179	how many models have 1.6ghz?	204-451.csv	2
nt-13180	was tht total population growth of amarican indians above or below that of native hawaiin or pacific islanders?	204-990.csv	below
nt-13181	besides vardashen, what other correctional facility was designed for less than 200 prisoners?	204-414.csv	Yerevan-Center
nt-13182	which artists had more then 6 release titles	203-607.csv	Coil
nt-13183	is the number of draws in the history of the derby above or below 10?	204-801.csv	below
nt-13184	what are the airdates for episode 1 and 2?	204-362.csv	17 April 2010|24 April 2010
nt-13185	was fran bailey from vic or wa?	204-659.csv	Vic
nt-13186	who won after joseph kipkemboi's winning streak ended?	203-787.csv	John Mutai (KEN)
nt-13187	what is the capacity of central vitebsk and neman combined?	203-208.csv	14600
nt-13188	who took longer to finish, ashley delaney or charles francis?	204-29.csv	Charles Francis
nt-13189	number of silver medals earned the year switzerland earned no gold medals	204-374.csv	1
nt-13190	does russia or japan have the longer time?	204-835.csv	Japan
nt-13191	at what competition did david receive the least position?	203-192.csv	IAAF World Athletics Final
nt-13192	how many total medals were won by the u.s. and russia?	203-535.csv	35
nt-13193	which team was the first to beat italy	202-281.csv	Republic of Ireland
nt-13194	what is the radio with the least about of mhz?	204-164.csv	DYAP 88.3 Cebu
nt-13195	how many venues are there?	204-492.csv	12
nt-13196	which is the most popular single on the album?	202-72.csv	Why Can't This Be Love
nt-13197	which boat had the same class as the nor?	203-235.csv	Brage
nt-13198	who was eliminated by longkiri in their semi final task?	204-472.csv	Gurmeet Kaur Johal (Palak)
nt-13199	what is the total number of guests listed on episode two?	204-494.csv	9
nt-13200	which game had a larger gap in score between the two teams, week 9 or week 11?	204-644.csv	9
nt-13201	how many schools in the acrl have at least 20 varsity sports?	204-442.csv	6
nt-13202	name a club that has the same number of premierships as lake cargelligo.	204-198.csv	Parkes
nt-13203	largest run differential	203-127.csv	8
nt-13204	how many games had an attendance of more than 10,000?	204-495.csv	20
nt-13205	which country has the most number of medals?	203-608.csv	Slovakia (SVK)
nt-13206	how many 3rd district representatives have resigned?	203-106.csv	5
nt-13207	of those listed, which compound has the highest density?	203-613.csv	Pa
nt-13208	how many teams finished in less than 45?	204-204.csv	7
nt-13209	how many games are there before 1990?	204-121.csv	25
nt-13210	what publication is listed before play magazine?	204-692.csv	Nintendo Power
nt-13211	her best time for the 1500 m was 4:04.06 in 2013. what was her previous best time?	204-364.csv	4:05.57
nt-13212	which title has the same notes as night with a sky full of stars?	204-643.csv	Boku no Mune de Oyasumi (僕の胸でおやすみ Goodbye with My Heart?)
nt-13213	what was the number of nations that participated in the 1996 summer olympics?	203-541.csv	197
nt-13214	what was the score of the first game on this chart?	203-132.csv	6-5
nt-13215	who was the home team in the game on the top of the table?	204-861.csv	Leicester City
nt-13216	who was the first new democracy member to hold this office?	204-370.csv	Dimitris Sioufas
nt-13217	which canadian was involved in hockey, other than wayne gretzky?	204-665.csv	Don Cherry
nt-13218	what is the only nation to receive three gold medals?	204-775.csv	Japan
nt-13219	what team has the same amount of wins as sd compostela?	203-145.csv	SD Eibar
nt-13220	which team won the championship after clonkill in 2007?	204-777.csv	Kilmessan
nt-13221	who was the opening act at the viper room?	203-346.csv	The Darling Buds
nt-13222	which route travels to broxbourne station and also essex road industrial estate?	202-265.csv	323
nt-13223	how many administrative centre is there?	204-332.csv	6
nt-13224	the air date with the most viewers	204-384.csv	March 2, 2008
nt-13225	what is the largest number of women that have been consecutively executed by lethal injection?	204-867.csv	5
nt-13226	who was the only chief of mission to india from north carolina?	203-760.csv	George V. Allen
nt-13227	what is the total area of east lothian, angus, and dundee city?	203-401.csv	1121
nt-13228	how many weeks was the song far away on the ufo top list?	202-54.csv	2
nt-13229	liz larin won outstanding rock/pop songwriter in 2006. when was her first win for this category?	203-623.csv	2004
nt-13230	what is the number of cities in new jersey on the top ten list?	204-190.csv	8
nt-13231	number of weeks that there were no "chumps"	204-269.csv	2
nt-13232	what is the last city on this chart?	203-731.csv	Osio Sotto
nt-13233	what was the top selling album in this year?	204-949.csv	Vain elämää
