id	utterance	context	targetValue
nt-7234	which county had the most total votes?	csv/204-csv/660.csv	Los Angeles
nt-7235	who has the most goals plus caps?	csv/203-csv/121.csv	Gunnar Nordahl
nt-7237	how many movies did c.v. sridhar direct between 1960 to 1970?	csv/203-csv/204.csv	24
nt-7238	what is the number of democratic representatives?	csv/204-csv/887.csv	4
nt-7239	how many times did wu tao came in first position?	csv/203-csv/436.csv	5
nt-7242	what was the name of the only episode directed by bob balaban?	csv/204-csv/981.csv	"Revenge of the Herd"
nt-7243	group a or group b in 2013-2014 uefa europa leauge	csv/203-csv/5.csv	Group A
nt-7245	what is the number of clubs that were founded after 1950?	csv/204-csv/959.csv	5
nt-7246	how many of the schools had at least 500 students enrolled in the 2010-2011 and 2011-2012 season?	csv/204-csv/624.csv	6
nt-7247	what was the number of deaths in 1996?	csv/204-csv/141.csv	436
nt-7248	what is the previous name of matt dallas?	csv/204-csv/425.csv	Tom Daley
nt-7249	which train has the least top speed?	csv/204-csv/751.csv	HMB2
nt-7251	how many bridges are 400 feet long at most?	csv/204-csv/507.csv	6
nt-7252	which area covers the most land in square kilometers?	csv/203-csv/834.csv	Wood Buffalo
nt-7253	how many people had terms in the 1970s?	csv/200-csv/44.csv	4
nt-7255	how many athletes from jamaica are represented in the results?	csv/204-csv/71.csv	3
nt-7256	what was the next date after 20 february 2008?	csv/203-csv/675.csv	4 March 2008
nt-7257	what was the first race?	csv/203-csv/742.csv	Marlboro Grand Prix of Miami Presented by Toyota
nt-7258	which teams have won at least 20 championships?	csv/202-csv/85.csv	Wisconsin Badgers|Edgewood Eagles|Madison College Wolfpack
nt-7259	who is the first home team listed as having a score of 3-1?	csv/204-csv/267.csv	Preston North End
nt-7260	how many times did he finish all 200 laps?	csv/204-csv/609.csv	4
nt-7261	which match was the last of the world cup finals?	csv/204-csv/837.csv	Conesto vs. Amplistan
nt-7262	the first year a game was released in north america	csv/203-csv/55.csv	1986
nt-7263	what is the years won for each team	csv/204-csv/772.csv	2011|2010|2009|2008|2007|2006|2005|2004|2003
nt-7265	when did the first transfer occur in may 2009?	csv/204-csv/539.csv	8 May 2009
nt-7266	how many teams were in the play-offs?	csv/203-csv/526.csv	16
nt-7267	how many years did william r poage serve?	csv/204-csv/145.csv	41
nt-7270	what was the highest number of goals fc seoul scored against an opponent in a single match during the 2013 season?	csv/204-csv/375.csv	5
nt-7271	what is next after ardelinda?	csv/204-csv/104.csv	Candalide
nt-7272	how many drivers participated in the race?	csv/203-csv/804.csv	16
nt-7274	who won previous to graham hill?	csv/203-csv/367.csv	Denny Hulme
nt-7275	which country has the lowest 2012 gdp at ppp in 2012?	csv/203-csv/530.csv	Comoros
nt-7276	what was the only song that got over 20 points?	csv/203-csv/252.csv	"Net als toen"
nt-7277	which point did not accumulate more than 5 points?	csv/203-csv/254.csv	Mackenzie
nt-7278	what is the difference in years between cry wolf and four christmases?	csv/204-csv/228.csv	3
nt-7279	what was the total number of trio series shows were charmaine sheh on?	csv/203-csv/631.csv	6
nt-7280	how many release dates were in april?	csv/204-csv/696.csv	2
nt-7281	tell me the number of times he finished above 10th place.	csv/204-csv/609.csv	3
nt-7282	how many films has neha sharma been in?	csv/203-csv/157.csv	8
nt-7284	what is the total amount of times the judiciary committee appears for delegates in the republican party?	csv/203-csv/247.csv	1
nt-7285	which competitor came after diego cuenca in the 1995 finals?	csv/204-csv/3.csv	José Meolans
nt-7286	which country has their total gdp as 9.5 billion and their gdp per capita as 1,531?	csv/203-csv/296.csv	Chad
nt-7287	how many teams failed to finish the race after 2 laps?	csv/204-csv/205.csv	4
nt-7288	how many fights did mocho cota win after 1983?	csv/204-csv/373.csv	5
nt-7290	where did mark mulder go to school	csv/203-csv/618.csv	Michigan State University
nt-7291	how many total medals were there all together?	csv/204-csv/302.csv	36
nt-7292	who has the wolfpack as their nickname?	csv/204-csv/442.csv	North Carolina State
nt-7295	how often was an encyclical sent in january?	csv/204-csv/265.csv	3
nt-7296	what is the total number of tournamnets on the chart?	csv/204-csv/127.csv	21
nt-7297	which games has the largest amount of people attending?	csv/204-csv/495.csv	26 December 1987
nt-7298	has this actor been in above or below 15 films?	csv/204-csv/307.csv	above
nt-7299	what was the first english title role?	csv/203-csv/133.csv	Agri
nt-7300	how long was there between when 1-4 was composed and when it was published?	csv/204-csv/549.csv	2 years
nt-7301	what is the total amount of a 3 credit straight flush?	csv/203-csv/564.csv	180
nt-7302	what is the last intersecting road?	csv/204-csv/763.csv	1 Avenue, Range Road 271
nt-7303	how many times has 'stayin' alive' been recognized as one of the rolling stone's "500 greatest songs of all time"?	csv/202-csv/43.csv	2
nt-7304	how many are charter type "g"?	csv/204-csv/863.csv	12
nt-7305	the episode next to nypd blue	csv/203-csv/710.csv	"Mom's Away"
nt-7307	what was the next album after swing 48?	csv/204-csv/209.csv	Chasing Shadows
nt-7308	which is the previous attendance for week 10	csv/204-csv/670.csv	10,665
nt-7309	how many skaters have at most 2600 points?	csv/204-csv/291.csv	6
nt-7310	aspero and caral are both cities that can be found in which country?	csv/204-csv/965.csv	Peru
nt-7311	which was the last album to be produced?	csv/203-csv/137.csv	Lyrical Law
nt-7312	in what year did roche win his first doubles title?	csv/204-csv/196.csv	1968
nt-7313	how many jamaicans were granted british citizenship in 1998?	csv/203-csv/467.csv	1,370
nt-7314	how many currency does the region of africa have	csv/204-csv/321.csv	4
nt-7316	did diego cuenca or eduardo piccinini perform better?	csv/204-csv/3.csv	Eduardo Piccinini
nt-7317	how many riders got more than 10 points?	csv/203-csv/718.csv	5
nt-7318	was big bang 2 recorded in japanese or korean?	csv/204-csv/680.csv	Japanese
nt-7319	only 402,026 kilometres were travelled in what service date?	csv/203-csv/27.csv	22 Feb 1954
nt-7320	team he played most games with.	csv/203-csv/258.csv	HOU
nt-7321	what is the only episode that aired in august 1995?	csv/204-csv/981.csv	skeletons in the closet
nt-7322	how many numbers did the new york knicks retire?	csv/203-csv/348.csv	10
nt-7323	number of wins in october	csv/203-csv/280.csv	1
nt-7324	name the russian athlete who finished before leone.	csv/204-csv/669.csv	Oleg Strizhakov
nt-7325	were there any constituency votes in the first election year?	csv/204-csv/72.csv	no
nt-7326	after 1994 which airline was the next to commence operations?	csv/204-csv/163.csv	Skyjet Airlines
nt-7327	were there more than 4 american composers listed?	csv/204-csv/748.csv	yes
nt-7328	each kostroma had construction cancelled in which decade?	csv/203-csv/78.csv	1980s
nt-7329	which country came in first?	csv/204-csv/910.csv	China
nt-7330	what is the name of the first title?	csv/204-csv/208.csv	The Answer Lies in the Soil
nt-7332	who was miss uk 2005 and miss universe 2005 2nd runner up?	csv/203-csv/727.csv	Lucy Evangelista
nt-7335	how many games did he score but his team lost?	csv/203-csv/551.csv	1
nt-7336	how many swimmers were from the us?	csv/204-csv/835.csv	2
nt-7338	what country finished after the netherlands?	csv/204-csv/745.csv	Russia
nt-7339	how long did it take for the international covenant on civil and political rights to be signed before it was ratified?	csv/203-csv/109.csv	11 years
nt-7340	what team placed next after sweden?	csv/203-csv/486.csv	Switzerland
nt-7341	what number of games did oxford united f.c. play in august 1998?	csv/204-csv/441.csv	5
nt-7342	which political party has the lead in this election, democrat or republican?	csv/204-csv/481.csv	Democrat
nt-7343	how many songs are on prophets vs. profits?	csv/203-csv/37.csv	13
nt-7344	how many prisoners is artik designed to hold?	csv/204-csv/414.csv	373
nt-7345	what country had the least in the 5 hoops category	csv/204-csv/979.csv	Hungary
nt-7346	who was faster, mikio oyama or arnulf sunde?	csv/204-csv/912.csv	Arnulf Sunde
nt-7347	which country has the most bronze medals in european baseball championships?	csv/204-csv/107.csv	Spain
nt-7348	what was the year of the last title?	csv/203-csv/501.csv	1958
nt-7349	which team won after ballymore eustace?	csv/204-csv/772.csv	Greystones
nt-7350	who had more gold medals, russia or georgia?	csv/204-csv/297.csv	Russia
nt-7351	tell me a district that only has a density of 51.	csv/204-csv/579.csv	Chamoli
nt-7353	what is the average serial format of the arizona license plates?	csv/203-csv/82.csv	ABC-123
nt-7354	how many times has chile been awarded?	csv/204-csv/211.csv	1
nt-7355	what is the only type of event listed?	csv/204-csv/880.csv	Marathon
nt-7356	how many years did this team become league champion?	csv/204-csv/636.csv	2
nt-7357	which team has the most titles?	csv/204-csv/129.csv	Maccabi Tel Aviv
nt-7358	combined land area (in acres) of millbrook 27 and sheet harbour 36	csv/204-csv/251.csv	827
nt-7359	which materials have a refractive index above 2.6?	csv/203-csv/385.csv	Rutile|Moissanite
nt-7360	who was the flag bearer after ramaz nozadze?	csv/204-csv/266.csv	Iason Abramashvili
nt-7362	which south american country placed after irina vashentseva?	csv/204-csv/59.csv	Brazil
nt-7363	how many seasons lasted more than 100 days?	csv/203-csv/397.csv	4
nt-7365	what was is the number of wins by roderick blakney?	csv/203-csv/391.csv	1
nt-7366	which album was the next one to end up on the us dance list after "new jack city?"	csv/204-csv/438.csv	Changes
nt-7367	who was the director immediately before b. n. yugandhar?	csv/203-csv/141.csv	R.N. Chopra
nt-7368	what was the last year that romanians were 5,5%?	csv/203-csv/163.csv	1991
nt-7369	was the game versus canada later than the game versus belgium?	csv/204-csv/194.csv	No
nt-7370	how long has she been making films?	csv/203-csv/18.csv	10 years
nt-7371	each baseplate is from which american state?	csv/203-csv/379.csv	New Jersey
nt-7372	were drops 4-6 released on xbox 360 after they were released on playstation 3?	csv/204-csv/587.csv	No
nt-7373	list the ships that have their class as arktika.	csv/203-csv/193.csv	Arktika|Sibir|Rossiya|Sovetskiy Soyuz|Yamal|50 Let Pobedy
nt-7374	tell me the number of times they won.	csv/204-csv/933.csv	11
nt-7375	what is the total number of contestants that participated in 1972?	csv/203-csv/872.csv	8253
nt-7376	how many gold and silver medals in total did china receive?	csv/204-csv/775.csv	10
nt-7377	how many times is jan scott listed under celebrity/ies taking part?	csv/204-csv/628.csv	3
nt-7378	how many teams have received deductions thus far?	csv/204-csv/923.csv	24
nt-7379	when ghostbusters was released for the nes in 1988 what systems had it previously been released for?	csv/203-csv/489.csv	Sega Master System
nt-7380	name all the nations that did not win any gold medals.	csv/204-csv/922.csv	Chile|Panama|Bolivia|Paraguay
nt-7381	tallest player on the team	csv/204-csv/526.csv	Tyler Zeller
nt-7382	how many games did the broncos win?	csv/203-csv/371.csv	16 games
nt-7384	how many consecutive wins took place before they lost their first time?	csv/203-csv/730.csv	3
nt-7385	did the polling firm quinnipiac have the same number of in favor votes as rutgers-eagleton in march a year apart?	csv/203-csv/43.csv	Yes
nt-7386	how many representatives have the last name gurung?	csv/204-csv/172.csv	7
nt-7387	what is the last nation to be ranked?	csv/204-csv/963.csv	Czech Republic
nt-7388	how many golfers in the third round are from the united states?	csv/203-csv/134.csv	5
nt-7389	how many boat builders are listed?	csv/204-csv/33.csv	9
nt-7391	which nation won the same amount og golds as ghana?	csv/203-csv/61.csv	Senegal|Tunisia
nt-7393	how many games were in uefa or world cup qualifying matches?	csv/203-csv/6.csv	5
nt-7394	what was the date of the game played before august 10 2004.	csv/204-csv/318.csv	7 August 2004
nt-7395	how did silva plce in the competition after the olympic games in 1996?	csv/203-csv/245.csv	5th
nt-7396	what spot was listed immediately after the russell a. alger, jr. house?	csv/204-csv/831.csv	Annapolis Park Historic District
nt-7397	how many times did philip singoei win?	csv/203-csv/26.csv	2
nt-7398	do the republicans have the same number of elected officials as democrats?	csv/204-csv/400.csv	no
nt-7399	how many countries appear at least four times?	csv/204-csv/136.csv	3
nt-7400	what is the total number of multiplayer maps released during this time?	csv/204-csv/587.csv	12
nt-7401	how many are symphonic poems?	csv/204-csv/969.csv	2
nt-7402	which player weighed the least?	csv/204-csv/612.csv	Aaron Brown
nt-7403	what is the most populated city in camarines sur?	csv/203-csv/147.csv	Naga City
nt-7404	what was the first outcome listed on this chart?	csv/204-csv/47.csv	Winner
nt-7405	what is the first year steve grissom had a top 5 finish in the nation wide series?	csv/203-csv/424.csv	1988
nt-7406	how many awards did this actor win for his work in my girlfriend is an agent?	csv/204-csv/838.csv	2
nt-7407	which engines were used after 1999?	csv/203-csv/525.csv	Silvertop|Blacktop
nt-7408	which province is the only province with a higher population than malaga?	csv/203-csv/3.csv	Seville
nt-7409	who was the last driver from the uk to actually finish the 56 laps?	csv/204-csv/740.csv	David Coulthard
nt-7410	which was the first human rights treaty to be signed?	csv/203-csv/109.csv	International Convention on the Elimination of All Forms of Racial Discrimination
nt-7412	how many games did illinois win?	csv/204-csv/22.csv	22
nt-7413	how many of the streams and drains listed are on the right bank of aliso creek?	csv/203-csv/41.csv	4
nt-7415	what is their most frequent competition?	csv/204-csv/52.csv	Friendly
nt-7416	is a 2 credit full house the same as a 5 credit three of a kind?	csv/203-csv/564.csv	No
nt-7417	as of 2013, what is the total number of floor exercise gold medals won by american women at the world championships?	csv/203-csv/285.csv	5
nt-7418	name one that is not in the tikamgarh district.	csv/204-csv/255.csv	Maharajpur
nt-7419	what was the design on the first issued plates?	csv/203-csv/498.csv	Embossed white on forest green with uncolored border line; VERMONT embossed in plain block letters centered below numbers, with last two digits of registration year in similar font at bottom right
nt-7420	which team picked directly after the detroit lions chose gary steele?	csv/203-csv/229.csv	Denver Broncos
nt-7421	what is the first title listed on the chart?	csv/204-csv/574.csv	"Znaj da znam"
nt-7423	tell me the only player from new zealand on the list.	csv/204-csv/650.csv	Tommy Smith
nt-7424	other than the 10th episode, which other episode has a 14% rating?	csv/204-csv/768.csv	Ep. 8
nt-7425	what kind of chassis and engine did the fastest driver drive?	csv/204-csv/511.csv	Kuzma|Offenhauser
nt-7428	how many of these castles are currently in ruins?	csv/204-csv/806.csv	3
nt-7429	what are the number of pga winning golfers that zimbabwe has?	csv/204-csv/396.csv	2
nt-7432	how many songs were produced by will.i.am?	csv/203-csv/687.csv	2
nt-7433	prior to 2007, what was the highest place achieved?	csv/203-csv/429.csv	6th
nt-7434	what player is listed above freddy eastwood?	csv/204-csv/877.csv	Elliot Benyon
nt-7435	how many riders scored at least 10 final points?	csv/203-csv/439.csv	15
nt-7436	how many countries had at least 25 points?	csv/204-csv/954.csv	7
nt-7438	how many were carpet courts?	csv/204-csv/638.csv	13
nt-7439	what were the total number of goals scored by the 1973-74 nhl west champion philadelphia flyers?	csv/203-csv/859.csv	273
nt-7440	how long has nico rosberg competed in the formula one series?	csv/203-csv/150.csv	13 years
nt-7441	what was the total number of linebackers chosen in round 17 of the 1969 nfl draft?	csv/203-csv/229.csv	4
nt-7442	what was the most reason given in the notes column?	csv/204-csv/882.csv	Converted to 4-cylinder simple, 12-1949
nt-7443	how many ships of the shiratsuyu-class were there total?	csv/203-csv/557.csv	10
nt-7444	what name is at the top of the list?	csv/204-csv/741.csv	Dior Delophont
nt-7445	which township has the greatest population total?	csv/203-csv/459.csv	Sedan
nt-7446	how many japanese-made cars finished in the top 10 of the 2013 rali vinho da madeira?	csv/204-csv/538.csv	3
nt-7448	total amount of goals scored by chris tadrosse?	csv/203-csv/221.csv	0
nt-7449	how many riders scored at least 9 points?	csv/203-csv/142.csv	7
nt-7450	how many lesbians were born after 1950?	csv/203-csv/449.csv	3
nt-7451	who was the first recorded winner of the eindhoven marathon?	csv/203-csv/26.csv	Fritz Schöning (FRG)
nt-7452	what was the show previous to music bank in 2009	csv/204-csv/379.csv	Let's Go Dream Team! Season 2
nt-7453	how many broadcasters performed at least twice?	csv/203-csv/773.csv	3
nt-7454	how many times is 20th century fox on the top grossing films (u.s.) list?	csv/201-csv/19.csv	5
nt-7455	who was the only nation with more total medals than belgium?	csv/203-csv/374.csv	France
nt-7456	how many games were not played in venue h?	csv/204-csv/318.csv	23
nt-7457	which contestant is older, karol guevara or patricia de leon?	csv/204-csv/144.csv	Karol Guevara
nt-7458	what was the name of the only business simulation video game developed by frog city?	csv/204-csv/121.csv	Tropico 2: Pirate Cove
nt-7459	which category does each train have in common?	csv/204-csv/821.csv	Type
nt-7460	which nationality is both scott birnie and bob mormina?	csv/203-csv/824.csv	Canada
nt-7461	are the riders of the camel yamaha team the same as tech 3 yamaha?	csv/204-csv/162.csv	no
nt-7462	what is the number of winners that have a one word name?	csv/204-csv/62.csv	11
nt-7464	what is the difference in speed for the gmt-class and the te-class?	csv/203-csv/764.csv	2 knots
nt-7465	was the the number of canadian players more or less than the number of other players?	csv/203-csv/824.csv	more
nt-7466	what are the number of league apps ted davis has?	csv/204-csv/159.csv	27
nt-7468	how many points earned by bob neyret?	csv/203-csv/644.csv	6
nt-7469	how many administrative areas have a population of at least 500?	csv/204-csv/332.csv	2
nt-7470	did alex polita finish above or below lorenzo lanzi?	csv/203-csv/142.csv	Below
nt-7471	how many teams had no wins?	csv/203-csv/187.csv	6
nt-7472	what is the first fence listed in the chart?	csv/204-csv/561.csv	22
nt-7473	how many points did alianza f.c. receive?	csv/203-csv/67.csv	28
nt-7474	did al jackson air before or after kyle kinane?	csv/203-csv/784.csv	before
nt-7475	what was the difference in percentage between cuomo and astorino from february 28-march 3, 2014?	csv/204-csv/481.csv	40%
nt-7476	which team was the first to have five winners?	csv/203-csv/309.csv	Bayern Munich
nt-7477	the top elevation measured for this station is 2591m	csv/203-csv/839.csv	Mount Saint Catherine, Egypt
nt-7479	does evansville have more than 4 stations?	csv/204-csv/12.csv	Yes
nt-7480	which next club did shanghai shenhua face after the march 7,1999 match?	csv/204-csv/770.csv	Dalian Shide
nt-7481	how many locations had at least 5,000 or more contestants?	csv/203-csv/872.csv	45
nt-7482	which team has the most titles at the great lakes invitational?	csv/203-csv/502.csv	Michigan
nt-7483	how many games are played at 2pm?	csv/204-csv/718.csv	2
nt-7484	how many teams share a common kit manufacturer?	csv/204-csv/567.csv	5
nt-7485	which producer had the most titles?	csv/204-csv/927.csv	Andras Vleminckx
nt-7486	what two hospitals holding consecutive rankings of 8 and 9 respectively, both provide 1200 hospital beds?	csv/203-csv/216.csv	Laguna Honda Hospital Rehabilitation Center|Atascadero State Hospital
nt-7488	which opponent has the same score as san marino?	csv/204-csv/282.csv	Andorra
nt-7489	which prison is for former policemen, abovyan or vardashen?	csv/204-csv/414.csv	Vardashen
nt-7490	what is the number of games that the vancouver canucks have won up to this point?	csv/204-csv/964.csv	1,353
nt-7493	what is the number of rex hartley medal for bob mason 1955	csv/204-csv/859.csv	20
nt-7495	which employer had the least number of employees?	csv/203-csv/737.csv	Washburn Guitars
nt-7497	where was the only 64th position held?	csv/204-csv/760.csv	Athens, Greece
nt-7498	which nation ranked in first with the most amount of total medals?	csv/204-csv/261.csv	Russia
nt-7499	what is the number of singles that went gold?	csv/203-csv/799.csv	3
nt-7502	who is the top athlete from poland	csv/204-csv/155.csv	Monika Bejnar
nt-7503	in the month of december 1917, what confirmed victory location came before asiago?	csv/204-csv/353.csv	Val d'Assa
nt-7504	which reps were only appointed by franklin pierce?	csv/203-csv/778.csv	Solon Borland
nt-7505	alphabetically, what is the last township in ellsworth county, kansas?	csv/203-csv/729.csv	Wilson
nt-7506	name a competition listed more than eaff east asian cup.	csv/204-csv/376.csv	Micronesian Games
nt-7508	which year was joan rivers nominated for a tony award and what was the nominated work?	csv/202-csv/29.csv	1994|Sally Marr...and her escorts
nt-7510	what's the most consecutive times croatia has qualified?	csv/203-csv/469.csv	3
nt-7511	did they finish in a better position in portugal or greece?	csv/203-csv/189.csv	Lisbon, Portugal
nt-7512	what was the last season they finished first?	csv/204-csv/636.csv	2012-13
nt-7513	number of current vacancies	csv/204-csv/325.csv	2
nt-7515	what was the name of the last competition?	csv/203-csv/192.csv	World Championships
nt-7516	where was the original tallest roller coster built?	csv/201-csv/2.csv	Chicago
nt-7517	how many days during the week does the show fbn live air?	csv/204-csv/839.csv	5
nt-7519	what is average weight of the fist three contestants?	csv/204-csv/688.csv	164 kg
nt-7520	what was the first year in which daegu fc finished in the top 10 of the k league classic?	csv/204-csv/179.csv	2004
nt-7522	what are the number of times france is listed on this chart?	csv/204-csv/136.csv	4
nt-7523	which was released in 2011, undefeated or freakonomics?	csv/204-csv/228.csv	Undefeated
nt-7524	what is the number of flag bearers?	csv/204-csv/266.csv	10
nt-7525	which is the only year that mexico is on a venue	csv/204-csv/983.csv	2007
nt-7526	what is the first type and standard on the chart	csv/204-csv/794.csv	A|NEMA 1-15 unpolarised
nt-7527	at least how many aerial tramways were inaugurated after 1970?	csv/203-csv/457.csv	4
nt-7528	what year did the team make it the furthest in the fa cup?	csv/204-csv/179.csv	2008
nt-7529	which hand is the top hand in the card game super aces?	csv/203-csv/564.csv	Royal flush
nt-7530	what was the only year a men's runner-up was from toronto?	csv/203-csv/15.csv	2008
nt-7532	how many times has the wager been hair?	csv/204-csv/171.csv	16
nt-7536	does the white group or the farmer group have the larger percentage in 1956?	csv/204-csv/581.csv	Farmer
nt-7538	collectively, how many shows did hbo and mtv air?	csv/203-csv/293.csv	3
nt-7540	what is the only opponent in 1984?	csv/204-csv/790.csv	Nebraska-Omaha
nt-7541	how many nations won at least 10 silver medals?	csv/203-csv/724.csv	1
nt-7542	who was the last person to be sent home?	csv/204-csv/945.csv	Jan, Adam
nt-7543	what is the population size difference between akrar and dalur?	csv/203-csv/568.csv	20
nt-7544	what home team is above clydebank?	csv/204-csv/475.csv	Ayr United
nt-7545	how many shows had at least 10 million viewers?	csv/204-csv/384.csv	4
nt-7548	are there more or less than 24 titles on the chart?	csv/204-csv/200.csv	less
nt-7549	how many nations participated?	csv/204-csv/29.csv	5
nt-7550	in the 1975 stanley cup playoffs, in how many games did opponents of the buffalo sabres score at most 2 goals?	csv/203-csv/470.csv	8
nt-7551	who ruled longer, ali saibou or mamadou tandja?	csv/203-csv/528.csv	Mamadou Tandja
nt-7553	what is the total number of english titles?	csv/204-csv/307.csv	27
nt-7554	how many people died on the air france 193 attack?	csv/204-csv/514.csv	4
nt-7555	did the black population grow more or less than the white population (as a percent of total population)?	csv/204-csv/990.csv	Black
nt-7556	which countries each won 3 gold medals?	csv/203-csv/653.csv	Japan|Netherlands
nt-7557	how many events had at least 100 fatalities/dead?	csv/204-csv/899.csv	1
nt-7558	which songwriter is credited with the largest number of songs?	csv/203-csv/228.csv	O. Credle
nt-7559	what is the number of attendance for date 2/28/1982	csv/204-csv/807.csv	500
nt-7560	how many total garratts did south african railways have?	csv/204-csv/637.csv	42
nt-7561	how many years after 1999 did merge records release their next album?	csv/203-csv/77.csv	5
nt-7562	what was the earliest album?	csv/200-csv/0.csv	Renaissance
nt-7563	what is the first spec ops mission not counting any none spaces?	csv/204-csv/587.csv	Black Ice & Negotiator
nt-7564	what number of bronze medals did iran receive?	csv/204-csv/775.csv	2
nt-7565	what are the total times 'won' was listed as the outcome?	csv/203-csv/650.csv	4
nt-7566	where did mckoy compete before finland?	csv/204-csv/813.csv	Nassau, Bahamas
nt-7567	how many wins were before their win on october 26?	csv/204-csv/755.csv	4
nt-7569	is german above or below russia in the number of people who speak that language?	csv/203-csv/88.csv	below
nt-7571	what era came after jiahe?	csv/203-csv/347.csv	Chiwu
nt-7574	how many skiers finished at least under the 39 minute mark?	csv/204-csv/81.csv	2
nt-7575	which was the last canal opened in scotland?	csv/203-csv/594.csv	Caledonian Canal|Union Canal
nt-7576	how many courthouses were named after u.s. representitives?	csv/204-csv/87.csv	2
nt-7577	what is the number of countries listed in the table	csv/203-csv/102.csv	4
nt-7578	what is the total number of immigrants since 1882 from bolivia?	csv/203-csv/117.csv	521
nt-7579	what was the last competition he was in before the 2012 olympics?	csv/203-csv/429.csv	European Championships
nt-7582	how many total issues are there in volume 9?	csv/204-csv/648.csv	7
nt-7583	when is the first game?	csv/204-csv/250.csv	September 9
nt-7584	shelley jensen directed how many more episodes than madeline cripe?	csv/203-csv/182.csv	15
nt-7585	in which year did andrea koch benvenuto win more tournaments: 2006 or 2009?	csv/204-csv/127.csv	2009
nt-7586	which team finished after cordoba cf?	csv/204-csv/135.csv	CD Málaga
nt-7587	the percent of toyotas in the top ten.	csv/203-csv/131.csv	30
nt-7588	who is the only driver to use a v12 engine?	csv/203-csv/1.csv	John Jordan
nt-7589	what was the name of the last person to accomplish this up to date?	csv/203-csv/549.csv	Josh Willingham
nt-7590	what is the top month on the list?	csv/204-csv/213.csv	October
nt-7592	how many matches were played at ballymore, brisbane?	csv/203-csv/634.csv	1
nt-7593	the next rider from italy aside from winner marco simoncelli was	csv/204-csv/352.csv	Roberto Locatelli
nt-7594	how many games did egli play?	csv/204-csv/26.csv	6
nt-7596	which was the only team in the atlantic division in the 1993-1994 season to acquire less points than the philadelphia flyers?	csv/203-csv/31.csv	Tampa Bay Lightning
nt-7597	where was the previous acm multimedia workshop held at in 2012?	csv/204-csv/15.csv	Nara Prefectural New Public Hall
nt-7598	what is the name of the line with the most stations?	csv/203-csv/712.csv	Higashiyama Line
nt-7599	how many competitors competed in the semifinal 2?	csv/204-csv/547.csv	8
nt-7600	when was the last round in this season?	csv/204-csv/40.csv	2 November
nt-7601	how many more medals does hong kong have than chinese taipei?	csv/204-csv/775.csv	8
nt-7603	how many drivers completed at least 52 laps>	csv/204-csv/584.csv	11
nt-7604	which was the only album to be produced under the kirkelig kulturverksted label?	csv/204-csv/529.csv	Natt i Betlehem
nt-7605	how many finals did shelfield athletic win?	csv/204-csv/596.csv	5
nt-7606	how many points did jonas folger score?	csv/204-csv/603.csv	7
nt-7607	what is the only tournament that pays over $550,000?	csv/204-csv/865.csv	Abierto del Litoral
nt-7608	how many total points were scored during the inaugural maggie dixon classic by all 4 teams?	csv/203-csv/177.csv	271
nt-7609	what is the total number of ships sank or otherwise destroyed between 1940 and 1945?	csv/203-csv/404.csv	6
nt-7611	who played the most consecutive home games	csv/204-csv/941.csv	San Antonio Spurs
nt-7612	name an original artist that had their song performed two consecutive weeks.	csv/204-csv/51.csv	Cláudio Zoli
nt-7613	in what event did chelsea williams win her first title?	csv/204-csv/791.csv	2007 Banana Boat Women's Pro
nt-7614	which leader served more years, william leslie, or joyce shannon?	csv/201-csv/25.csv	William Leslie
nt-7615	which is the difference between kw for allenheads and seaham	csv/204-csv/270.csv	0.057
nt-7616	who had the least amount of attendees?	csv/204-csv/807.csv	Clemson, South Carolina
nt-7618	how many willy deville albums have reached the chart?	csv/204-csv/471.csv	0
nt-7620	which region had the least total of unsolved cases?	csv/203-csv/234.csv	Baltic States(Resettled in Poland during war)
nt-7623	how many attacks were of the same type as that which occurred on december 13, 1985?	csv/204-csv/708.csv	8
nt-7624	tell me the number of left fielders on the list.	csv/204-csv/486.csv	12
nt-7626	what is the longest song?	csv/204-csv/184.csv	"Felonies"
nt-7628	who has more number ones in 2014, ed sheeran or pitbull?	csv/204-csv/333.csv	Ed Sheeran
nt-7629	what is the number of 800 meter events?	csv/204-csv/364.csv	2
nt-7630	which was the only venue where anna ustinova took 6th place?	csv/203-csv/781.csv	Doha, Qatar
nt-7631	which golfer was not from the united states?	csv/204-csv/926.csv	Gerda Boykin
nt-7632	which athlete from kenya participated but came in third place?	csv/204-csv/669.csv	Charles Tangus
nt-7633	in feet, what is the difference between the tallest peak and the 9th tallest peak in california?	csv/204-csv/25.csv	698 ft
nt-7634	how many categories are listed on this chart?	csv/203-csv/818.csv	14
nt-7636	what is the next kingdom listed after sihag?	csv/203-csv/713.csv	Beniwal
nt-7637	how many clubs are listed in the table?	csv/203-csv/581.csv	16
nt-7638	which team had the largest goal difference?	csv/203-csv/254.csv	Mackenzie
nt-7639	true or false, in 1991 there was not a game winner in the advanced strategy catagory.	csv/204-csv/675.csv	true
nt-7640	what is the most recent institution to gain university status?	csv/202-csv/232.csv	Loughborough University
nt-7642	who was last?	csv/204-csv/14.csv	Olga Reshetkova
nt-7643	are the years of the runs consecutive?	csv/204-csv/576.csv	No
nt-7644	who finished sooner, freitas or camacho?	csv/204-csv/538.csv	Filipe Freitas
nt-7646	how many yachts were launched in 2000?	csv/204-csv/431.csv	9
